S.No.,State Code,State Name,District Code,District Name,Sub-district Code,Sub-district Version,Sub-district Name,Census 2001 Code,Census 2011 Code
383,6,Haryana,64,Jhajjar,6444,1,Badli,0,0
384,23,Madhya Pradesh,435,Ujjain,3514,2,Badnagar,7,3514
385,27,Maharashtra,479,Jalna,4128,1,Badnapur,4,4128
386,23,Madhya Pradesh,403,Dhar,3532,1,Badnawar,1,3532
387,8,Rajasthan,774,Beawar,6066,7,Badnor,0,0
388,23,Madhya Pradesh,667,Agar-Malwa,3517,2,Badod,3,3517
389,23,Madhya Pradesh,431,Sheopur,3383,3,Badoda,0,3383
390,6,Haryana,62,Gurugram,6421,1,Badshahpur St,0,0
391,19,West Bengal,303,North 24 Parganas,2328,1,Baduria,13,2328
392,28,Andhra Pradesh,504,Y.S.R. Kadapa,5210,1,Badvel,12,5210
393,23,Madhya Pradesh,413,Katni,3623,3,Badwara,0,3623
394,2,Himachal Pradesh,22,Mandi,186,6,Bagachnogi,10,186
395,10,Bihar,211,Pashchim Champaran,1019,1,Bagaha,7,1019
396,29,Karnataka,524,Bagalkote,5447,1,Bagalkot,5,5447
397,18,Assam,616,Baksa,2139,3,Baganpara (Pt),1,2139
398,24,Gujarat,439,Amreli,3844,1,Bagasara,6,3844
399,22,Chhattisgarh,380,Jashpur,7347,1,Bagbahar,0,0
400,22,Chhattisgarh,385,Mahasamund,3343,7,Bagbahra,0,3343
401,19,West Bengal,303,North 24 Parganas,2316,1,Bagda,1,2316
402,29,Karnataka,630,Chikkaballapura,5598,3,Bagepalli,4,5598
403,5,Uttarakhand,46,Bageshwar,323,8,Bageshwar,0,323
404,3,Punjab,38,Moga,232,1,Bagha Purana,2,232
405,18,Assam,280,Barpeta,2020,2,Baghbor,3,2020
406,17,Meghalaya,277,South Garo Hills,1977,7,Baghmara,2,1977
407,20,Jharkhand,325,Dhanbad,2582,1,Baghmara-Cum-Katras,3,2582
408,9,Uttar Pradesh,124,Baghpat,736,2,Baghpat,2,736
409,13,Nagaland,250,Wokha,1783,1,Baghty,4,1783
410,22,Chhattisgarh,380,Jashpur,3255,3,Bagicha,1,3255
411,8,Rajasthan,88,Banswara,653,5,Bagidora,4,653
412,27,Maharashtra,487,Nashik,4145,1,Baglan,4,4145
413,23,Madhya Pradesh,402,Dewas,3529,9,Bagli,5,3529
414,19,West Bengal,321,Purulia,2392,1,Bagmundi,15,2392
415,19,West Bengal,313,Howrah,2408,1,Bagnan - I,11,2408
416,19,West Bengal,313,Howrah,2409,1,Bagnan - II,12,2409
417,20,Jharkhand,329,Giridih,2541,1,Bagodar,10,2541
418,8,Rajasthan,104,Jalore,589,4,Bagora,5,589
419,12,Arunachal Pradesh,243,West Siang,6588,3,Bagra Circle,0,0
420,18,Assam,294,Kokrajhar,2005,4,Bagribari (Pt),4,2005
421,2,Himachal Pradesh,22,Mandi,7174,14,Bagshad,0,0
422,5,Uttarakhand,45,Almora,6341,5,Bagwalipokhar,0,0
423,9,Uttar Pradesh,118,Agra,770,1,Bah,6,770
424,10,Bihar,203,Kishanganj,1125,1,Bahadurganj,5,1125
425,6,Haryana,64,Jhajjar,408,3,Bahadurgarh,2,408
426,10,Bihar,195,Darbhanga,1189,1,Bahadurpur,9,1189
427,23,Madhya Pradesh,391,Ashoknagar,6978,6,Bahadurpur,0,0
428,36,Telangana,507,Hyderabad,4508,1,Bahadurpura,13,4508
429,21,Odisha,365,Mayurbhanj,2859,4,Bahalda,2,2859
430,6,Haryana,59,Bhiwani,6432,1,Bahal St,0,0
431,21,Odisha,346,Balasore,7500,3,Bahanaga,0,0
432,20,Jharkhand,327,East Singhbum,2614,1,Baharagora,9,2614
433,23,Madhya Pradesh,433,Sidhi,6072,3,Bahari,0,0
434,10,Bihar,195,Darbhanga,1192,1,Baheri,12,1192
435,9,Uttar Pradesh,130,Bareilly,784,1,Baheri,1,784
436,6,Haryana,619,Palwal,6479,1,Bahin St,0,0
437,23,Madhya Pradesh,413,Katni,3625,4,Bahoriband,3,3625
438,34,Puducherry,600,Puducherry,5912,1,Bahour,5,5912
439,9,Uttar Pradesh,125,Bahraich,921,19,Bahraich,3,921
440,8,Rajasthan,97,Dausa,7134,4,Bahrawanda,0,0
441,1,Jammu And Kashmir,5,Jammu,6707,5,Bahu,0,0
442,23,Madhya Pradesh,392,Balaghat,3674,17,Baihar,5,3674
443,2,Himachal Pradesh,18,Kangra,112,20,Baijnath,18,112
444,8,Rajasthan,97,Dausa,7135,5,Baijupara,0,0
445,22,Chhattisgarh,384,Korea,3232,3,Baikunthpur,2,3232
446,10,Bihar,197,Gopalganj,1228,1,Baikunthpur,14,1228
447,29,Karnataka,527,Belagavi,5440,6,Bailahongala,8,5440
448,29,Karnataka,549,Udupi,7066,2,Bainduru,0,0
449,23,Madhya Pradesh,432,Shivpuri,6534,2,Bairad,0,0
450,28,Andhra Pradesh,503,Chittoor,5423,1,Baireddipalle,57,5423
451,10,Bihar,221,Sitamarhi,1063,1,Bairgania,1,1063
452,9,Uttar Pradesh,126,Ballia,980,1,Bairia,6,980
453,10,Bihar,211,Pashchim Champaran,1029,1,Bairia,17,1029
454,10,Bihar,214,Purnia,1139,1,Baisa,12,1139
455,10,Bihar,214,Purnia,1140,1,Baisi,13,1140
456,23,Madhya Pradesh,404,Dindori,6071,9,Bajag,0,0
457,18,Assam,739,Bajali,2024,24,Bajali (Pt),6,2024
458,17,Meghalaya,656,North Garo Hills,6544,7,Bajengdoba,0,0
459,8,Rajasthan,93,Bikaner,6913,2,Bajju,0,0
460,23,Madhya Pradesh,423,Ratlam,3505,2,Bajna,5,3505
461,10,Bihar,221,Sitamarhi,1075,1,Bajpatti,13,1075
462,5,Uttarakhand,56,Udham Singh Nagar,348,3,Bajpur,0,348
463,8,Rajasthan,105,Jhalawar,6666,1,Bakani,0,0
464,22,Chhattisgarh,374,Bastar,3364,5,Bakavand,4,3364
465,10,Bihar,191,Begusarai,1316,1,Bakhri,13,1316
466,10,Bihar,212,Patna,1414,1,Bakhtiarpur,17,1414
467,9,Uttar Pradesh,162,Lucknow,820,1,Bakshi Ka Talab,2,820
468,3,Punjab,40,Shahid Bhagat Singh Nagar,219,1,Balachaur,2,219
469,19,West Bengal,312,Hooghly,2345,1,Balagarh,8,2345
470,23,Madhya Pradesh,392,Balaghat,3672,6,Balaghat,3,3672
471,1,Jammu And Kashmir,10,Poonch,6778,1,Balakote,0,0
472,36,Telangana,512,Mahabubnagar,4557,2,Balanagar,9,4557
473,36,Telangana,700,Medchal Malkajgiri,4517,3,Balanagar,6,4517
474,21,Odisha,345,Balangir,3142,5,Balangir,11,3142
475,36,Telangana,518,Ranga Reddy,6323,1,Balapur,0,0
476,27,Maharashtra,467,Akola,3990,1,Balapur,3,3990
477,19,West Bengal,321,Purulia,2393,1,Balarampur,16,2393
478,24,Gujarat,669,Mahisagar,3871,2,Balasinor,3,3871
479,21,Odisha,346,Balasore,7510,11,Balasore,0,0
480,28,Andhra Pradesh,752,Tirupati,5188,3,Balayapalli,36,5188
481,23,Madhya Pradesh,434,Tikamgarh,3421,2,Baldeogarh,5,3421
482,9,Uttar Pradesh,185,Sultanpur,6868,12,Baldirai,0,0
483,2,Himachal Pradesh,22,Mandi,131,9,Baldwara,8,131
484,12,Arunachal Pradesh,242,West Kameng,6564,2,Balemu Circle,0,0
485,8,Rajasthan,107,Jodhpur,6049,11,Balesar,0,0
486,5,Uttarakhand,55,Tehri Garhwal,6374,7,Balganga,0,0
487,8,Rajasthan,108,Karauli,7360,3,Balghat,0,0
488,2,Himachal Pradesh,22,Mandi,6947,14,Balh,0,0
489,8,Rajasthan,111,Pali,605,1,Bali,9,605
490,10,Bihar,191,Begusarai,1319,1,Balia,16,1319
491,21,Odisha,362,Khordha,3042,2,Balianta,7,3042
492,21,Odisha,346,Balasore,2893,8,Baliapal,4,2893
493,20,Jharkhand,325,Dhanbad,2586,1,Baliapur,7,2586
494,2,Himachal Pradesh,22,Mandi,135,13,Bali Chowki,12,135
495,21,Odisha,359,Kandhamal,3119,9,Baliguda,9,3119
496,18,Assam,287,Goalpara,2014,1,Balijana,2,2014
497,12,Arunachal Pradesh,237,Papum Pare,1592,9,Balijan Adc,1,1592
498,28,Andhra Pradesh,743,Parvathipuram Manyam,4815,2,Balijipeta,9,4815
499,21,Odisha,355,Jagatsinghapur,2943,2,Balikuda,5,2943
500,21,Odisha,362,Khordha,3043,2,Balipatna,8,3043
501,21,Odisha,373,Sundargarh,7468,3,Balisankara,0,0
502,36,Telangana,516,Nizamabad,4361,3,Balkonda,5,4361
503,6,Haryana,60,Faridabad,426,6,Ballabgarh,2,426
504,6,Haryana,67,Karnal,6452,1,Ballah St,0,0
505,29,Karnataka,528,Ballari,5500,6,Ballari,5,5500
506,27,Maharashtra,473,Chandrapur,4074,1,Ballarpur,11,4074
507,9,Uttar Pradesh,126,Ballia,978,2,Ballia,4,978
508,28,Andhra Pradesh,517,Prakasam,5105,3,Ballikurava,9,5105
509,19,West Bengal,313,Howrah,2403,1,Bally Jagachha,6,2403
510,36,Telangana,694,Nagarkurnool,4597,2,Balmoor,49,4597
511,22,Chhattisgarh,646,Balod,3321,2,Balod,0,3321
512,22,Chhattisgarh,379,Janjgir-Champa,3279,2,Baloda,0,3279
513,22,Chhattisgarh,644,Balodabazar-Bhatapara,3326,6,Balodabazar,3,3326
514,10,Bihar,201,Katihar,1146,1,Balrampur,5,1146
515,9,Uttar Pradesh,127,Balrampur,925,1,Balrampur,1,925
516,22,Chhattisgarh,649,Balrampur-Ramanujganj,3237,4,Balrampur,0,3237
517,6,Haryana,63,Hisar,6442,1,Balsamand St,0,0
518,20,Jharkhand,335,Latehar,2640,1,Balumath,18,2640
519,19,West Bengal,310,Dakshin Dinajpur,2204,1,Balurghat,5,2204
520,19,West Bengal,316,Malda,2215,1,Bamangola,8,2215
521,8,Rajasthan,113,Sawai Madhopur,527,5,Bamanwas,2,527
522,21,Odisha,371,Sambalpur,7461,3,Bamara,0,0
523,12,Arunachal Pradesh,231,East Kameng,1586,5,Bameng Adc,6,1586
524,22,Chhattisgarh,379,Janjgir-Champa,7265,1,Bamhnidih,0,0
525,23,Madhya Pradesh,421,Raisen,7564,1,Bamhori,0,0
526,23,Madhya Pradesh,417,Morena,7112,7,Bamor,0,0
527,23,Madhya Pradesh,406,Guna,3678,1,Bamori,0,3678
528,12,Arunachal Pradesh,787,Bichom,6102,6,Bana Eac,0,0
529,28,Andhra Pradesh,755,Nandyal,5288,3,Banaganapalli,39,5288
530,21,Odisha,362,Khordha,3054,3,Banapur,14,3054
531,19,West Bengal,314,Jalpaiguri,7118,2,Banarhat,0,0
532,21,Odisha,344,Angul,3010,9,Banarpal,11,3010
533,9,Uttar Pradesh,128,Banda,871,35,Banda,1,871
534,23,Madhya Pradesh,425,Sagar,3446,1,Banda,3,3446
535,23,Madhya Pradesh,425,Sagar,7420,1,Bandari,0,0
536,22,Chhattisgarh,381,Uttar Bastar Kanker,7353,2,Bande,0,0
537,12,Arunachal Pradesh,237,Papum Pare,6603,1,Banderdewa Circle,0,0
538,20,Jharkhand,343,West Singhbhum,2730,1,Bandgaon,2,2730
539,23,Madhya Pradesh,436,Umaria,3482,9,Bandhavgarh,1,3482
540,21,Odisha,363,Koraput,3205,1,Bandhugaon,6,3205
541,28,Andhra Pradesh,755,Nandyal,5283,2,Bandi Atmakur,34,5283
542,8,Rajasthan,97,Dausa,7210,8,Bandikui,0,0
543,1,Jammu And Kashmir,623,Bandipora,41,5,Bandipora,2,41
544,36,Telangana,507,Hyderabad,4509,1,Bandlaguda,14,4509
545,10,Bihar,208,Muzaffarpur,1210,1,Bandra,12,1210
546,21,Odisha,373,Sundargarh,2830,5,Banei,26,2830
547,18,Assam,298,Nalbari,2137,2,Banekuchi,4,2137
548,8,Rajasthan,92,Bhilwara,630,4,Banera,4,630
549,3,Punjab,40,Shahid Bhagat Singh Nagar,5993,1,Banga,0,0
550,2,Himachal Pradesh,26,Una,149,21,Bangana,3,149
551,5,Uttarakhand,53,Pithoragarh,6356,21,Bangapani,0,0
552,29,Karnataka,542,Kolar,5593,17,Bangarapet,10,5593
553,9,Uttar Pradesh,186,Unnao,6160,13,Bangarmau,0,0
554,28,Andhra Pradesh,503,Chittoor,5429,1,Bangarupalem,63,5429
555,21,Odisha,365,Mayurbhanj,2875,3,Bangiriposi,8,2875
556,21,Odisha,345,Balangir,3150,4,Bangomunda,5,3150
557,1,Jammu And Kashmir,7,Kathua,29,1,Bani,2,29
558,10,Bihar,218,Saran,1252,1,Baniapur,5,1252
559,1,Jammu And Kashmir,621,Ramban,66,9,Banihal,1,66
560,2,Himachal Pradesh,20,Kullu,120,4,Banjar,4,120
561,10,Bihar,213,Purbi Champaran,1035,1,Banjaria,5,1035
562,10,Bihar,190,Banka,1350,1,Banka,6,1350
563,10,Bihar,213,Purbi Champaran,1037,1,Bankatwa,7,1037
564,10,Bihar,196,Gaya,1500,1,Banke Bazar,14,1500
565,23,Madhya Pradesh,409,Narmadapuram,3619,2,Bankhedi,7,3619
566,21,Odisha,350,Cuttack,2948,3,Banki,14,2948
567,19,West Bengal,305,Bankura,2361,1,Bankura - I,6,2361
568,19,West Bengal,305,Bankura,2362,1,Bankura - II,7,2362
569,10,Bihar,216,Saharsa,1180,1,Banma Itahri,10,1180
570,10,Bihar,214,Purnia,1128,1,Banmankhi,1,1128
571,20,Jharkhand,342,Simdega,2727,1,Bano,18,2727
572,24,Gujarat,453,Navsari,3926,1,Bansda,5,3926
573,9,Uttar Pradesh,126,Ballia,979,2,Bansdih,5,979
574,9,Uttar Pradesh,148,Gorakhpur,952,9,Bansgaon,5,952
575,9,Uttar Pradesh,182,Siddharthnagar,934,1,Bansi,3,934
576,19,West Bengal,310,Dakshin Dinajpur,2206,1,Bansihari,7,2206
577,20,Jharkhand,342,Simdega,2726,1,Bansjor,0,2726
578,21,Odisha,361,Keonjhar,7493,6,Banspal,0,0
579,8,Rajasthan,782,Kotputli-Behror,500,4,Bansur,8,500
580,36,Telangana,685,Kamareddy,4383,2,Banswada,27,4383
581,8,Rajasthan,88,Banswara,652,6,Banswara,3,652
582,28,Andhra Pradesh,510,Krishna,5019,1,Bantumilli,30,5019
583,29,Karnataka,534,Dakshina Kannada,5562,2,Bantval,2,5562
584,36,Telangana,698,Vikarabad,4532,3,Bantwaram,21,4532
585,8,Rajasthan,107,Jodhpur,6047,10,Baori,0,0
586,8,Rajasthan,772,Phalodi,6048,50,Bap,0,0
587,28,Andhra Pradesh,750,Bapatla,5093,2,Bapatla,54,5093
588,8,Rajasthan,772,Phalodi,6916,9,Bapini,0,0
589,6,Haryana,71,Panipat,6462,1,Bapoli,0,0
590,28,Andhra Pradesh,510,Krishna,5004,1,Bapulapadu,15,5004
591,9,Uttar Pradesh,120,Prayagraj,891,1,Bara,4,891
592,19,West Bengal,704,Paschim Bardhaman,2269,2,Barabani,2,2269
593,19,West Bengal,321,Purulia,2394,1,Barabazar,17,2394
594,10,Bihar,196,Gaya,1510,1,Barachatti,24,1510
595,21,Odisha,373,Sundargarh,2812,2,Baragaon,8,2812
596,10,Bihar,190,Banka,1349,1,Barahat,5,1349
597,10,Bihar,204,Lakhisarai,1365,1,Barahiya,1,1365
598,23,Madhya Pradesh,421,Raisen,3594,1,Baraily,5,3594
599,5,Uttarakhand,48,Champawat,6377,4,Barakot,0,0
600,18,Assam,616,Baksa,5935,4,Barama Pt,0,0
601,27,Maharashtra,490,Pune,4199,1,Baramati,13,4199
602,21,Odisha,350,Cuttack,2946,1,Baramba,16,2946
603,22,Chhattisgarh,763,Sarangarh-Bilaigarh,3271,5,Baramkela,0,3271
604,1,Jammu And Kashmir,3,Baramulla,35,14,Baramulla,6,35
605,8,Rajasthan,89,Baran,672,1,Baran,3,672
606,21,Odisha,350,Cuttack,2951,3,Barang,11,2951
607,8,Rajasthan,117,Udaipur,7361,3,Barapal,0,0
608,6,Haryana,58,Ambala,360,1,Barara,3,360
609,10,Bihar,201,Katihar,1153,1,Barari,12,1153
610,19,West Bengal,303,North 24 Parganas,2325,1,Barasat - I,10,2325
611,19,West Bengal,303,North 24 Parganas,2326,1,Barasat - II,11,2326
612,10,Bihar,197,Gopalganj,1226,1,Barauli,12,1226
613,10,Bihar,191,Begusarai,1312,1,Barauni,9,1312
614,9,Uttar Pradesh,124,Baghpat,735,1,Baraut,1,735
615,18,Assam,298,Nalbari,2135,3,Barbhag,6,2135
616,10,Bihar,219,Sheikhpura,1372,1,Barbigha,1,1372
617,21,Odisha,361,Keonjhar,2834,7,Barbil,4,2834
618,1,Jammu And Kashmir,625,Shopian,6798,4,Barbugh Imam Sahib,0,0
619,30,Goa,551,North Goa,5610,1,Bardez,2,5610
620,20,Jharkhand,328,Garhwa,2500,1,Bardiha,0,2500
621,24,Gujarat,459,Surat,3940,1,Bardoli,12,3940
622,9,Uttar Pradesh,130,Bareilly,787,2,Bareilly,4,787
623,21,Odisha,347,Bargarh,2765,2,Bargarh,11,2765
624,20,Jharkhand,328,Garhwa,6329,1,Bargarh,0,0
625,23,Madhya Pradesh,638,Singrauli,7423,3,Bargawan,0,0
626,23,Madhya Pradesh,428,Seoni,3665,1,Barghat,5,3665
627,33,Tamil Nadu,577,Krishnagiri,6613,1,Bargur,0,0
628,10,Bihar,212,Patna,1417,1,Barh,20,1417
629,20,Jharkhand,340,Sahebganj,2567,1,Barhait,4,2567
630,9,Uttar Pradesh,137,Deoria,961,4,Barhaj,3,961
631,10,Bihar,194,Buxar,1437,1,Barhampur,3,1437
632,10,Bihar,214,Purnia,1129,1,Barhara,2,1129
633,10,Bihar,193,Bhojpur,1423,1,Barhara,2,1423
634,10,Bihar,222,Siwan,1231,1,Barharia,3,1231
635,20,Jharkhand,340,Sahebganj,2572,1,Barharwa,9,2572
636,10,Bihar,198,Jamui,1528,1,Barhat,4,1528
637,20,Jharkhand,332,Hazaribagh,2645,1,Barhi,2,2645
638,23,Madhya Pradesh,413,Katni,3622,3,Barhi,0,3622
639,8,Rajasthan,98,Dholpur,516,1,Bari,2,516
640,21,Odisha,356,Jajpur,2985,4,Bari,7,2985
641,10,Bihar,207,Munger,1357,1,Bariarpur,2,1357
642,12,Arunachal Pradesh,239,Tirap,6596,3,Bari Basip Circle,0,0
643,1,Jammu And Kashmir,624,Samba,6720,2,Bari Brahamana,0,0
644,21,Odisha,365,Mayurbhanj,2872,7,Baripada,12,2872
645,12,Arunachal Pradesh,241,Upper Subansiri,1620,3,Baririjo Circle,11,1620
646,8,Rajasthan,95,Chittorgarh,664,1,Bari Sadri,11,664
647,20,Jharkhand,335,Latehar,2641,1,Bariyatu,0,2641
648,19,West Bengal,305,Bankura,2363,1,Barjora,8,2363
649,20,Jharkhand,332,Hazaribagh,2657,1,Barkagaon,10,2657
650,20,Jharkhand,332,Hazaribagh,2650,1,Barkatha,5,2650
651,18,Assam,298,Nalbari,2134,1,Barkhetri,5,2134
652,21,Odisha,351,Deogarh,2801,6,Barkot,2,2801
653,8,Rajasthan,90,Barmer,582,6,Barmer,6,582
654,8,Rajasthan,90,Barmer,7131,5,Barmer Gramin,0,0
655,18,Assam,280,Barpeta,2018,7,Barnagar (Pt),1,2018
656,3,Punjab,605,Barnala,275,2,Barnala,1,275
657,8,Rajasthan,113,Sawai Madhopur,7224,4,Barnala,0,0
658,5,Uttarakhand,57,Uttarkashi,6405,6,Barnigad,0,0
659,2,Himachal Pradesh,18,Kangra,102,15,Baroh,9,102
660,23,Madhya Pradesh,401,Datia,7001,10,Baroni,0,0
661,22,Chhattisgarh,383,Korba,7233,3,Barpali,0,0
662,21,Odisha,347,Bargarh,2763,1,Barpali,9,2763
663,18,Assam,280,Barpeta,2022,9,Barpeta,4,2022
664,19,West Bengal,303,North 24 Parganas,2323,1,Barrackpur - I,8,2323
665,19,West Bengal,303,North 24 Parganas,2324,1,Barrackpur - II,9,2324
666,2,Himachal Pradesh,17,Hamirpur,144,7,Barsar,4,144
667,27,Maharashtra,496,Solapur,4246,3,Barshi,3,4246
668,27,Maharashtra,467,Akola,3994,1,Barshitakli,7,3994
669,10,Bihar,201,Katihar,1147,1,Barsoi,6,1147
670,22,Chhattisgarh,376,Dakshin Bastar Dantewada,7232,1,Barsur,0,0
671,19,West Bengal,304,South 24 Parganas,2422,1,Baruipur,11,2422
672,10,Bihar,189,Aurangabad,1482,1,Barun,7,1482
673,10,Bihar,208,Muzaffarpur,1200,1,Baruraj (Motipur),2,1200
674,20,Jharkhand,335,Latehar,2636,1,Barwadih,14,2636
675,23,Madhya Pradesh,414,Khargone (West Nimar),3545,8,Barwaha,1,3545
676,24,Gujarat,676,Botad,3786,2,Barwala,10,3786
677,6,Haryana,63,Hisar,6440,2,Barwala,0,0
678,6,Haryana,70,Panchkula,6460,1,Barwala St,0,0
679,23,Madhya Pradesh,393,Barwani,3554,1,Barwani,1,3554
680,8,Rajasthan,98,Dholpur,7372,2,Basai Nawab,0,0
681,1,Jammu And Kashmir,14,Udhampur,6736,1,Basantgarh,0,0
682,19,West Bengal,304,South 24 Parganas,2434,1,Basanti,23,2434
683,10,Bihar,222,Siwan,1234,1,Basantpur,2,1234
684,10,Bihar,223,Supaul,1102,1,Basantpur,2,1102
685,36,Telangana,680,Nirmal,6205,2,Basar,0,0
686,12,Arunachal Pradesh,724,Leparada,1636,6,Basar Adc,15,1636
687,29,Karnataka,529,Bidar,5454,4,Basavakalyan,1,5454
688,29,Karnataka,530,Vijayapura,5452,8,Basavana Bagevadi,4,5452
689,8,Rajasthan,98,Dholpur,515,2,Baseri,1,515
690,20,Jharkhand,330,Godda,2560,1,Bashant Rai*,0,2560
691,36,Telangana,698,Vikarabad,4535,2,Basheerabad,24,4535
692,20,Jharkhand,331,Gumla,2711,1,Basia,6,2711
693,19,West Bengal,303,North 24 Parganas,2329,1,Basirhat - I,14,2329
694,19,West Bengal,303,North 24 Parganas,2330,1,Basirhat - II,15,2330
695,18,Assam,616,Baksa,2143,4,Baska,1,2143
696,22,Chhattisgarh,385,Mahasamund,3339,1,Basna,1,3339
697,23,Madhya Pradesh,437,Vidisha,3573,2,Basoda,4,3573
698,1,Jammu And Kashmir,7,Kathua,28,4,Basohli,2,28
699,10,Bihar,206,Madhubani,1082,1,Basopatti,3,1082
700,6,Haryana,792,Hansi,6408,3,Bass,0,0
701,8,Rajasthan,102,Jaipur,549,5,Bassi,12,549
702,8,Rajasthan,95,Chittorgarh,7133,2,Bassi,0,0
703,3,Punjab,30,Fatehgarh Sahib,220,1,Bassi Pathana,1,220
704,21,Odisha,346,Balasore,2895,9,Basta,6,2895
705,22,Chhattisgarh,374,Bastar,3362,1,Bastanar,4,3362
706,22,Chhattisgarh,374,Bastar,3363,2,Bastar,4,3363
707,9,Uttar Pradesh,131,Basti,939,1,Basti,3,939
708,21,Odisha,348,Bhadrak,2915,2,Basudevpur,11,2915
709,5,Uttarakhand,54,Rudraprayag,6334,7,Basukedar,0,0
710,8,Rajasthan,97,Dausa,533,11,Baswa,1,533
711,17,Meghalaya,278,West Garo Hills,7339,3,Batabari,0,0
712,8,Rajasthan,90,Barmer,7363,6,Batadoo,0,0
713,3,Punjab,32,Gurdaspur,203,3,Batala,4,203
714,28,Andhra Pradesh,754,Sri Sathya Sai,5337,3,Bathalapalli,34,5337
715,3,Punjab,28,Bathinda,245,3,Bathinda,2,245
716,10,Bihar,221,Sitamarhi,1069,1,Bathnaha,7,1069
717,23,Madhya Pradesh,400,Damoh,3456,1,Batiyagarh,3,3456
718,1,Jammu And Kashmir,621,Ramban,6761,1,Batote,0,0
719,22,Chhattisgarh,389,Surguja,3253,1,Batouli,0,3253
720,10,Bihar,190,Banka,1355,1,Bausi,11,1355
721,24,Gujarat,438,Ahmedabad,3784,1,Bavla,8,3784
722,6,Haryana,72,Rewari,415,5,Bawal,3,415
723,7,Delhi,794,Outer North,7582,4,Bawana,0,0
724,6,Haryana,59,Bhiwani,397,1,Bawani Khera,1,397
725,24,Gujarat,672,Arvalli,3772,5,Bayad,13,3772
726,8,Rajasthan,91,Bharatpur,513,1,Bayana,9,513
727,8,Rajasthan,90,Barmer,578,12,Baytoo,2,578
728,36,Telangana,688,Mahabubabad,4742,2,Bayyaram,20,4742
729,36,Telangana,501,Adilabad,4323,2,Bazarhatnoor,19,4323
730,8,Rajasthan,774,Beawar,609,6,Beawar,4,609
731,24,Gujarat,451,Mahesana,3758,1,Becharaji,8,3758
732,27,Maharashtra,470,Beed,4221,2,Beed,7,4221
733,28,Andhra Pradesh,753,Annamayya,5391,3,Beerongi Kothakota,25,5391
734,23,Madhya Pradesh,431,Sheopur,3381,4,Beerpur,0,3381
735,36,Telangana,681,Jagitial,6212,4,Beerpur,0,0
736,1,Jammu And Kashmir,2,Budgam,5,4,Beerwah,1,5
737,23,Madhya Pradesh,421,Raisen,3592,2,Begamganj,3,3592
738,8,Rajasthan,95,Chittorgarh,657,1,Begun,3,657
739,21,Odisha,362,Khordha,3035,6,Begunia,2,3035
740,10,Bihar,191,Begusarai,1314,1,Begusarai,11,1314
741,9,Uttar Pradesh,177,Saharanpur,701,1,Behat,1,701
742,10,Bihar,193,Bhojpur,1427,1,Behea,7,1427
743,8,Rajasthan,782,Kotputli-Behror,493,4,Behror,1,493
744,36,Telangana,692,Siddipet,4437,6,Bejjanki,44,4437
745,36,Telangana,699,Kumuram Bheem Asifabad,4317,4,Bejjur,13,4317
746,36,Telangana,501,Adilabad,4308,2,Bela,4,4308
747,10,Bihar,196,Gaya,1489,1,Belaganj,3,1489
748,29,Karnataka,527,Belagavi,5438,2,Belagavi,6,5438
749,22,Chhattisgarh,377,Dhamtari,7316,3,Belargaon,0,0
750,10,Bihar,212,Patna,1416,1,Belchhi,19,1416
751,19,West Bengal,319,Murshidabad,2244,1,Beldanga - I,22,2244
752,19,West Bengal,319,Murshidabad,2245,1,Beldanga - II,23,2245
753,10,Bihar,202,Khagaria,1326,1,Beldaur,5,1326
754,22,Chhattisgarh,375,Bilaspur,7243,3,Belgahna,0,0
755,10,Bihar,190,Banka,1352,1,Belhar,8,1352
756,21,Odisha,354,Ganjam,7489,6,Bellaguntha,0,0
757,28,Andhra Pradesh,751,Palnadu,5049,2,Bellamkonda,10,5049
758,36,Telangana,684,Mancherial,4350,3,Bellampally,46,4350
759,16,Tripura,271,South Tripura,6687,1,Belonia,5,0
760,21,Odisha,345,Balangir,3147,2,Belpara,3,3147
761,10,Bihar,221,Sitamarhi,1072,1,Belsand,10,1072
762,29,Karnataka,534,Dakshina Kannada,5563,1,Beltangadi,3,5563
763,22,Chhattisgarh,375,Bilaspur,7281,3,Beltara,0,0
764,9,Uttar Pradesh,126,Ballia,975,1,Belthara Road,1,975
765,28,Andhra Pradesh,502,Ananthapuramu,5318,1,Beluguppa,15,5318
766,29,Karnataka,539,Hassan,5554,1,Belur,2,5554
767,22,Chhattisgarh,650,Bemetara,3312,3,Bemetara,2,3312
768,10,Bihar,209,Nalanda,1393,1,Ben,16,1393
769,20,Jharkhand,329,Giridih,2537,1,Bengabad,6,2537
770,29,Karnataka,525,Bengaluru Urban,5544,3,Bengaluru East,0,5544
771,29,Karnataka,525,Bengaluru Urban,5542,7,Bengaluru North,1,5542
772,29,Karnataka,525,Bengaluru Urban,5543,4,Bengaluru South,2,5543
773,18,Assam,612,Chirang,2113,1,Bengtol,90,2113
774,10,Bihar,206,Madhubani,1091,1,Benipatti,12,1091
775,10,Bihar,195,Darbhanga,1188,1,Benipur,8,1188
776,23,Madhya Pradesh,429,Shahdol,3689,2,Beohari,1,3689
777,23,Madhya Pradesh,396,Bhopal,3580,2,Berasia,1,3580
778,19,West Bengal,319,Murshidabad,2241,1,Berhampore,19,2241
779,21,Odisha,354,Ganjam,3093,7,Berhampur,15,3093
