entity_id,time,product,value,source_id
haryana,2010,diesel-hsd,4546,src-cba8334fedc5
haryana,2010,kerosene,135,src-cba8334fedc5
haryana,2010,lpg,479,src-cba8334fedc5
haryana,2010,naphtha,1389,src-cba8334fedc5
haryana,2010,others,216,src-cba8334fedc5
haryana,2010,petrol,624,src-cba8334fedc5
haryana,2011,diesel-hsd,4817,src-cba8334fedc5
haryana,2011,kerosene,123,src-cba8334fedc5
haryana,2011,lpg,509,src-cba8334fedc5
haryana,2011,naphtha,2096,src-cba8334fedc5
haryana,2011,others,188,src-cba8334fedc5
haryana,2011,petrol,635,src-cba8334fedc5
haryana,2012,diesel-hsd,5023,src-cba8334fedc5
haryana,2012,kerosene,75,src-cba8334fedc5
haryana,2012,lpg,509,src-cba8334fedc5
haryana,2012,naphtha,2654,src-cba8334fedc5
haryana,2012,others,177,src-cba8334fedc5
haryana,2012,petrol,626,src-cba8334fedc5
haryana,2013,diesel-hsd,5004,src-cba8334fedc5
haryana,2013,kerosene,70,src-cba8334fedc5
haryana,2013,lpg,530,src-cba8334fedc5
haryana,2013,naphtha,2958,src-cba8334fedc5
haryana,2013,others,521,src-cba8334fedc5
haryana,2013,petrol,664,src-cba8334fedc5
haryana,2014,diesel-hsd,5029,src-cba8334fedc5
haryana,2014,kerosene,71,src-cba8334fedc5
haryana,2014,lpg,585.9,src-cba8334fedc5
haryana,2014,naphtha,3259,src-cba8334fedc5
haryana,2014,others,539,src-cba8334fedc5
haryana,2014,petrol,724,src-cba8334fedc5
haryana,2015,diesel-hsd,5014,src-cba8334fedc5
haryana,2015,kerosene,58,src-cba8334fedc5
haryana,2015,lpg,629.5,src-cba8334fedc5
haryana,2015,naphtha,3405.1,src-cba8334fedc5
haryana,2015,others,471,src-cba8334fedc5
haryana,2015,petrol,783,src-cba8334fedc5
haryana,2016,diesel-hsd,4952.321389999986,src-cba8334fedc5
haryana,2016,kerosene,31.428399999999996,src-cba8334fedc5
haryana,2016,lpg,674.71,src-cba8334fedc5
haryana,2016,naphtha,3458.9874,src-cba8334fedc5
haryana,2016,others,89.693,src-cba8334fedc5
haryana,2016,petrol,873.25,src-cba8334fedc5
haryana,2016,petroleum-coke,252.132,src-cba8334fedc5
haryana,2017,diesel-hsd,5146.607809999998,src-cba8334fedc5
haryana,2017,kerosene,2.37,src-cba8334fedc5
haryana,2017,lpg,740.34,src-cba8334fedc5
haryana,2017,naphtha,3340.06,src-cba8334fedc5
haryana,2017,others,98.693,src-cba8334fedc5
haryana,2017,petrol,937.92,src-cba8334fedc5
haryana,2017,petroleum-coke,324.682,src-cba8334fedc5
haryana,2018,diesel-hsd,4847.02606926153,src-cba8334fedc5
haryana,2018,kerosene,3.218,src-cba8334fedc5
haryana,2018,lpg,804.984,src-cba8334fedc5
haryana,2018,naphtha,3444.107,src-cba8334fedc5
haryana,2018,others,124.097,src-cba8334fedc5
haryana,2018,petrol,978.459,src-cba8334fedc5
haryana,2018,petroleum-coke,0.24,src-cba8334fedc5
haryana,2019,diesel-hsd,4716.803855364959,src-cba8334fedc5
haryana,2019,kerosene,2.45,src-cba8334fedc5
haryana,2019,lpg,858.185,src-cba8334fedc5
haryana,2019,naphtha,3198.9698300000005,src-cba8334fedc5
haryana,2019,others,119.89902618534644,src-cba8334fedc5
haryana,2019,petrol,1029.4003599050031,src-cba8334fedc5
haryana,2020,diesel-hsd,4434.891,src-cba8334fedc5
haryana,2020,kerosene,1.5,src-cba8334fedc5
haryana,2020,lpg,869.4398345839983,src-cba8334fedc5
haryana,2020,naphtha,3003.9,src-cba8334fedc5
haryana,2020,others,120.13879506934708,src-cba8334fedc5
haryana,2020,petrol,1011.6,src-cba8334fedc5
haryana,2021,diesel-hsd,4450.078526631239,src-cba8334fedc5
haryana,2021,kerosene,0.8957722412451361,src-cba8334fedc5
haryana,2021,lpg,930.8036689500002,src-cba8334fedc5
haryana,2021,naphtha,3446.60382098,src-cba8334fedc5
haryana,2021,others,139.2249115138028,src-cba8334fedc5
haryana,2021,petrol,1113.6802453644395,src-cba8334fedc5
haryana,2022,diesel-hsd,4205.926128557381,src-cba8334fedc5
haryana,2022,kerosene,0.583642980544747,src-cba8334fedc5
haryana,2022,lpg,981.744799749999,src-cba8334fedc5
haryana,2022,naphtha,2540.548194988,src-cba8334fedc5
haryana,2022,others,138.34648855493958,src-cba8334fedc5
haryana,2022,petrol,1203.3401650587705,src-cba8334fedc5
haryana,2023,diesel-hsd,4274.540326888391,src-cba8334fedc5
haryana,2023,kerosene,0.6623535642023346,src-cba8334fedc5
haryana,2023,lpg,1058.7205502580016,src-cba8334fedc5
haryana,2023,naphtha,3331.191503939999,src-cba8334fedc5
haryana,2023,others,159.86646106741972,src-cba8334fedc5
haryana,2023,petrol,1289.9443743505512,src-cba8334fedc5
haryana,2024,diesel-hsd,4286,src-cba8334fedc5
haryana,2024,kerosene,0.9,src-cba8334fedc5
haryana,2024,lpg,1080.3,src-cba8334fedc5
haryana,2024,naphtha,3490.1,src-cba8334fedc5
haryana,2024,petrol,1430.3,src-cba8334fedc5
haryana,2024,petroleum-coke,0,src-cba8334fedc5
himachal-pradesh,2010,diesel-hsd,441,src-cba8334fedc5
himachal-pradesh,2010,kerosene,35,src-cba8334fedc5
himachal-pradesh,2010,lpg,107,src-cba8334fedc5
himachal-pradesh,2010,others,153,src-cba8334fedc5
himachal-pradesh,2010,petrol,105,src-cba8334fedc5
himachal-pradesh,2011,diesel-hsd,479,src-cba8334fedc5
himachal-pradesh,2011,kerosene,29,src-cba8334fedc5
himachal-pradesh,2011,lpg,112,src-cba8334fedc5
himachal-pradesh,2011,others,213,src-cba8334fedc5
himachal-pradesh,2011,petrol,111,src-cba8334fedc5
himachal-pradesh,2012,diesel-hsd,533,src-cba8334fedc5
himachal-pradesh,2012,kerosene,23,src-cba8334fedc5
himachal-pradesh,2012,lpg,112,src-cba8334fedc5
himachal-pradesh,2012,others,387,src-cba8334fedc5
himachal-pradesh,2012,petrol,114,src-cba8334fedc5
himachal-pradesh,2013,diesel-hsd,512,src-cba8334fedc5
himachal-pradesh,2013,kerosene,23,src-cba8334fedc5
himachal-pradesh,2013,lpg,106,src-cba8334fedc5
himachal-pradesh,2013,others,434,src-cba8334fedc5
himachal-pradesh,2013,petrol,124,src-cba8334fedc5
himachal-pradesh,2014,diesel-hsd,521,src-cba8334fedc5
himachal-pradesh,2014,kerosene,23,src-cba8334fedc5
himachal-pradesh,2014,lpg,120.5,src-cba8334fedc5
himachal-pradesh,2014,others,337,src-cba8334fedc5
himachal-pradesh,2014,petrol,137,src-cba8334fedc5
himachal-pradesh,2015,diesel-hsd,576,src-cba8334fedc5
himachal-pradesh,2015,kerosene,23,src-cba8334fedc5
himachal-pradesh,2015,lpg,130.5,src-cba8334fedc5
himachal-pradesh,2015,others,525,src-cba8334fedc5
himachal-pradesh,2015,petrol,163,src-cba8334fedc5
himachal-pradesh,2016,diesel-hsd,586.1129400000003,src-cba8334fedc5
himachal-pradesh,2016,kerosene,17.56463999999999,src-cba8334fedc5
himachal-pradesh,2016,lpg,142.39,src-cba8334fedc5
himachal-pradesh,2016,others,7.098,src-cba8334fedc5
himachal-pradesh,2016,petrol,183.07,src-cba8334fedc5
himachal-pradesh,2016,petroleum-coke,632.8,src-cba8334fedc5
himachal-pradesh,2017,diesel-hsd,616.2373600000009,src-cba8334fedc5
himachal-pradesh,2017,kerosene,14.55,src-cba8334fedc5
himachal-pradesh,2017,lpg,152.98,src-cba8334fedc5
himachal-pradesh,2017,others,7.049,src-cba8334fedc5
himachal-pradesh,2017,petrol,207.89,src-cba8334fedc5
himachal-pradesh,2017,petroleum-coke,432.581,src-cba8334fedc5
himachal-pradesh,2018,diesel-hsd,646.2491225289252,src-cba8334fedc5
himachal-pradesh,2018,kerosene,14.688,src-cba8334fedc5
himachal-pradesh,2018,lpg,165.084,src-cba8334fedc5
himachal-pradesh,2018,others,8.353,src-cba8334fedc5
himachal-pradesh,2018,petrol,224.631,src-cba8334fedc5
himachal-pradesh,2018,petroleum-coke,356.328,src-cba8334fedc5
himachal-pradesh,2019,diesel-hsd,667.6065455702479,src-cba8334fedc5
himachal-pradesh,2019,kerosene,11.869,src-cba8334fedc5
himachal-pradesh,2019,lpg,180.082,src-cba8334fedc5
himachal-pradesh,2019,others,6.971975401012024,src-cba8334fedc5
himachal-pradesh,2019,petrol,238.0266303118354,src-cba8334fedc5
himachal-pradesh,2019,petroleum-coke,462.981,src-cba8334fedc5
himachal-pradesh,2020,diesel-hsd,609.80538,src-cba8334fedc5
himachal-pradesh,2020,kerosene,8.7,src-cba8334fedc5
himachal-pradesh,2020,lpg,183.83896039999954,src-cba8334fedc5
himachal-pradesh,2020,others,6.283865416373885,src-cba8334fedc5
himachal-pradesh,2020,petrol,233.1,src-cba8334fedc5
himachal-pradesh,2020,petroleum-coke,343.73736999999994,src-cba8334fedc5
himachal-pradesh,2021,diesel-hsd,776.6005457851169,src-cba8334fedc5
himachal-pradesh,2021,kerosene,5.410066933852141,src-cba8334fedc5
himachal-pradesh,2021,lpg,194.22541608000003,src-cba8334fedc5
himachal-pradesh,2021,others,7.322766947540099,src-cba8334fedc5
himachal-pradesh,2021,petrol,272.2587952374199,src-cba8334fedc5
himachal-pradesh,2021,petroleum-coke,532.29013,src-cba8334fedc5
himachal-pradesh,2022,diesel-hsd,1002.7873393305724,src-cba8334fedc5
himachal-pradesh,2022,kerosene,3.716588303501945,src-cba8334fedc5
himachal-pradesh,2022,lpg,195.96959779999978,src-cba8334fedc5
himachal-pradesh,2022,others,7.889574229747679,src-cba8334fedc5
himachal-pradesh,2022,petrol,306.43641615166496,src-cba8334fedc5
himachal-pradesh,2022,petroleum-coke,497.04968000000025,src-cba8334fedc5
himachal-pradesh,2023,diesel-hsd,795.1826501404892,src-cba8334fedc5
himachal-pradesh,2023,kerosene,3.556124785992218,src-cba8334fedc5
himachal-pradesh,2023,lpg,200.06079996500014,src-cba8334fedc5
himachal-pradesh,2023,others,8.510749699867198,src-cba8334fedc5
himachal-pradesh,2023,petrol,320.82337862331656,src-cba8334fedc5
himachal-pradesh,2023,petroleum-coke,617.1580799999999,src-cba8334fedc5
himachal-pradesh,2024,diesel-hsd,787,src-cba8334fedc5
himachal-pradesh,2024,kerosene,3.2,src-cba8334fedc5
himachal-pradesh,2024,lpg,204.9,src-cba8334fedc5
himachal-pradesh,2024,petrol,356.9,src-cba8334fedc5
himachal-pradesh,2024,petroleum-coke,483,src-cba8334fedc5
jammu-and-kashmir,2010,diesel-hsd,488,src-cba8334fedc5
jammu-and-kashmir,2010,kerosene,155,src-cba8334fedc5
jammu-and-kashmir,2010,lpg,141,src-cba8334fedc5
jammu-and-kashmir,2010,others,51,src-cba8334fedc5
jammu-and-kashmir,2010,petrol,125,src-cba8334fedc5
jammu-and-kashmir,2011,diesel-hsd,551,src-cba8334fedc5
jammu-and-kashmir,2011,kerosene,154,src-cba8334fedc5
jammu-and-kashmir,2011,lpg,153,src-cba8334fedc5
jammu-and-kashmir,2011,others,61,src-cba8334fedc5
jammu-and-kashmir,2011,petrol,136,src-cba8334fedc5
jammu-and-kashmir,2012,diesel-hsd,589,src-cba8334fedc5
jammu-and-kashmir,2012,kerosene,155,src-cba8334fedc5
jammu-and-kashmir,2012,lpg,143,src-cba8334fedc5
jammu-and-kashmir,2012,others,68,src-cba8334fedc5
jammu-and-kashmir,2012,petrol,145,src-cba8334fedc5
jammu-and-kashmir,2013,diesel-hsd,589,src-cba8334fedc5
jammu-and-kashmir,2013,kerosene,147,src-cba8334fedc5
jammu-and-kashmir,2013,lpg,150,src-cba8334fedc5
jammu-and-kashmir,2013,others,64,src-cba8334fedc5
jammu-and-kashmir,2013,petrol,157,src-cba8334fedc5
jammu-and-kashmir,2014,diesel-hsd,563,src-cba8334fedc5
jammu-and-kashmir,2014,kerosene,144,src-cba8334fedc5
jammu-and-kashmir,2014,lpg,163,src-cba8334fedc5
jammu-and-kashmir,2014,others,66,src-cba8334fedc5
jammu-and-kashmir,2014,petrol,171,src-cba8334fedc5
jammu-and-kashmir,2015,diesel-hsd,635,src-cba8334fedc5
jammu-and-kashmir,2015,kerosene,142,src-cba8334fedc5
jammu-and-kashmir,2015,lpg,169,src-cba8334fedc5
jammu-and-kashmir,2015,others,88,src-cba8334fedc5
jammu-and-kashmir,2015,petrol,200,src-cba8334fedc5
jammu-and-kashmir,2016,diesel-hsd,585.2311600000011,src-cba8334fedc5
jammu-and-kashmir,2016,kerosene,136.26373000000012,src-cba8334fedc5
jammu-and-kashmir,2016,lpg,172.21,src-cba8334fedc5
jammu-and-kashmir,2016,others,7.401,src-cba8334fedc5
jammu-and-kashmir,2016,petrol,209.65,src-cba8334fedc5
jammu-and-kashmir,2016,petroleum-coke,59.775,src-cba8334fedc5
jammu-and-kashmir,2017,diesel-hsd,684.5282700000018,src-cba8334fedc5
jammu-and-kashmir,2017,kerosene,126.89,src-cba8334fedc5
jammu-and-kashmir,2017,lpg,188.8,src-cba8334fedc5
jammu-and-kashmir,2017,others,6.911,src-cba8334fedc5
jammu-and-kashmir,2017,petrol,249.25,src-cba8334fedc5
jammu-and-kashmir,2017,petroleum-coke,76.887,src-cba8334fedc5
jammu-and-kashmir,2018,diesel-hsd,697.0047583404926,src-cba8334fedc5
jammu-and-kashmir,2018,kerosene,124.381,src-cba8334fedc5
jammu-and-kashmir,2018,lpg,204.716,src-cba8334fedc5
jammu-and-kashmir,2018,others,7.533,src-cba8334fedc5
jammu-and-kashmir,2018,petrol,274.697,src-cba8334fedc5
jammu-and-kashmir,2018,petroleum-coke,72.376,src-cba8334fedc5
jammu-and-kashmir,2019,diesel-hsd,675.5246486694177,src-cba8334fedc5
jammu-and-kashmir,2019,kerosene,118.630465112841,src-cba8334fedc5
jammu-and-kashmir,2019,lpg,210.55822389999997,src-cba8334fedc5
jammu-and-kashmir,2019,others,6.753452987711214,src-cba8334fedc5
jammu-and-kashmir,2019,petrol,300.3900237916363,src-cba8334fedc5
jammu-and-kashmir,2019,petroleum-coke,73.37,src-cba8334fedc5
jammu-and-kashmir,2020,diesel-hsd,576.0081982148735,src-cba8334fedc5
jammu-and-kashmir,2020,kerosene,79,src-cba8334fedc5
jammu-and-kashmir,2020,lpg,210.02180249999935,src-cba8334fedc5
jammu-and-kashmir,2020,others,6.426645213493185,src-cba8334fedc5
jammu-and-kashmir,2020,petrol,273.1,src-cba8334fedc5
jammu-and-kashmir,2020,petroleum-coke,75.29951000000001,src-cba8334fedc5
jammu-and-kashmir,2021,diesel-hsd,698.4957251553651,src-cba8334fedc5
jammu-and-kashmir,2021,kerosene,67.14870302723726,src-cba8334fedc5
jammu-and-kashmir,2021,lpg,215.82398104000006,src-cba8334fedc5
jammu-and-kashmir,2021,others,5.686616187110237,src-cba8334fedc5
jammu-and-kashmir,2021,petrol,316.3381853153791,src-cba8334fedc5
jammu-and-kashmir,2021,petroleum-coke,87.93241,src-cba8334fedc5
jammu-and-kashmir,2022,diesel-hsd,821.6939106057838,src-cba8334fedc5
jammu-and-kashmir,2022,kerosene,44.8510786848248,src-cba8334fedc5
jammu-and-kashmir,2022,lpg,217.4771247099995,src-cba8334fedc5
jammu-and-kashmir,2022,others,4.754031493075318,src-cba8334fedc5
jammu-and-kashmir,2022,petrol,354.7328037987239,src-cba8334fedc5
jammu-and-kashmir,2022,petroleum-coke,87.16059000000001,src-cba8334fedc5
jammu-and-kashmir,2023,diesel-hsd,916.1688812214861,src-cba8334fedc5
jammu-and-kashmir,2023,kerosene,43.94666017120617,src-cba8334fedc5
jammu-and-kashmir,2023,lpg,236.9976048189997,src-cba8334fedc5
jammu-and-kashmir,2023,others,5.684362519201229,src-cba8334fedc5
jammu-and-kashmir,2023,petrol,380.23841306874505,src-cba8334fedc5
jammu-and-kashmir,2023,petroleum-coke,55.53949999999998,src-cba8334fedc5
jammu-and-kashmir,2024,diesel-hsd,942,src-cba8334fedc5
jammu-and-kashmir,2024,kerosene,42.2,src-cba8334fedc5
jammu-and-kashmir,2024,lpg,248.7,src-cba8334fedc5
jammu-and-kashmir,2024,petrol,412.9,src-cba8334fedc5
jammu-and-kashmir,2024,petroleum-coke,52.3,src-cba8334fedc5
jharkhand,2010,diesel-hsd,1256,src-cba8334fedc5
jharkhand,2010,kerosene,209,src-cba8334fedc5
jharkhand,2010,lpg,134,src-cba8334fedc5
jharkhand,2010,others,12,src-cba8334fedc5
jharkhand,2010,petrol,217,src-cba8334fedc5
jharkhand,2011,diesel-hsd,1298,src-cba8334fedc5
jharkhand,2011,kerosene,210,src-cba8334fedc5
jharkhand,2011,lpg,155,src-cba8334fedc5
jharkhand,2011,others,11,src-cba8334fedc5
jharkhand,2011,petrol,222,src-cba8334fedc5
jharkhand,2012,diesel-hsd,1361,src-cba8334fedc5
jharkhand,2012,kerosene,209,src-cba8334fedc5
jharkhand,2012,lpg,161,src-cba8334fedc5
jharkhand,2012,others,62,src-cba8334fedc5
jharkhand,2012,petrol,235,src-cba8334fedc5
jharkhand,2013,diesel-hsd,1461,src-cba8334fedc5
jharkhand,2013,kerosene,208,src-cba8334fedc5
jharkhand,2013,lpg,175,src-cba8334fedc5
jharkhand,2013,others,33,src-cba8334fedc5
jharkhand,2013,petrol,266,src-cba8334fedc5
jharkhand,2014,diesel-hsd,1554,src-cba8334fedc5
jharkhand,2014,kerosene,208,src-cba8334fedc5
jharkhand,2014,lpg,195.7,src-cba8334fedc5
jharkhand,2014,others,14,src-cba8334fedc5
jharkhand,2014,petrol,303,src-cba8334fedc5
jharkhand,2015,diesel-hsd,1602,src-cba8334fedc5
jharkhand,2015,kerosene,203,src-cba8334fedc5
jharkhand,2015,lpg,215.9,src-cba8334fedc5
jharkhand,2015,others,21,src-cba8334fedc5
jharkhand,2015,petrol,349,src-cba8334fedc5
jharkhand,2016,diesel-hsd,1633.17,src-cba8334fedc5
jharkhand,2016,kerosene,170.53031000000004,src-cba8334fedc5
jharkhand,2016,lpg,249.83,src-cba8334fedc5
jharkhand,2016,others,19.84,src-cba8334fedc5
jharkhand,2016,petrol,375.1,src-cba8334fedc5
jharkhand,2016,petroleum-coke,27.223,src-cba8334fedc5
jharkhand,2017,diesel-hsd,1766.03,src-cba8334fedc5
jharkhand,2017,kerosene,137.23,src-cba8334fedc5
jharkhand,2017,lpg,294.06,src-cba8334fedc5
jharkhand,2017,others,17.788,src-cba8334fedc5
jharkhand,2017,petrol,425.19,src-cba8334fedc5
jharkhand,2017,petroleum-coke,81.779,src-cba8334fedc5
jharkhand,2018,diesel-hsd,1901.406,src-cba8334fedc5
jharkhand,2018,kerosene,117.032,src-cba8334fedc5
jharkhand,2018,lpg,340.611,src-cba8334fedc5
jharkhand,2018,naphtha,0.555,src-cba8334fedc5
jharkhand,2018,others,10.546,src-cba8334fedc5
jharkhand,2018,petrol,487.034,src-cba8334fedc5
jharkhand,2018,petroleum-coke,96.063,src-cba8334fedc5
jharkhand,2019,diesel-hsd,1968.411,src-cba8334fedc5
jharkhand,2019,kerosene,83.512,src-cba8334fedc5
jharkhand,2019,lpg,378.026,src-cba8334fedc5
jharkhand,2019,naphtha,1.474,src-cba8334fedc5
jharkhand,2019,others,10.479893148341013,src-cba8334fedc5
jharkhand,2019,petrol,526.454031700039,src-cba8334fedc5
jharkhand,2019,petroleum-coke,65.247,src-cba8334fedc5
jharkhand,2020,diesel-hsd,1742,src-cba8334fedc5
jharkhand,2020,kerosene,64.8,src-cba8334fedc5
jharkhand,2020,lpg,424.65464294999845,src-cba8334fedc5
jharkhand,2020,naphtha,2.6,src-cba8334fedc5
jharkhand,2020,others,10.940459918341015,src-cba8334fedc5
jharkhand,2020,petrol,512.5,src-cba8334fedc5
jharkhand,2020,petroleum-coke,30.643649999999997,src-cba8334fedc5
jharkhand,2021,diesel-hsd,1660.603406109218,src-cba8334fedc5
jharkhand,2021,kerosene,53.72107568871595,src-cba8334fedc5
jharkhand,2021,lpg,399.33753593,src-cba8334fedc5
jharkhand,2021,naphtha,0.8694600000000001,src-cba8334fedc5
jharkhand,2021,others,165.80275607834105,src-cba8334fedc5
jharkhand,2021,petrol,574.1362268798583,src-cba8334fedc5
jharkhand,2021,petroleum-coke,9.190460000000002,src-cba8334fedc5
jharkhand,2022,diesel-hsd,1754.8051880932592,src-cba8334fedc5
jharkhand,2022,kerosene,14.809148249027224,src-cba8334fedc5
jharkhand,2022,lpg,393.1367190600002,src-cba8334fedc5
jharkhand,2022,others,64.56986076820276,src-cba8334fedc5
jharkhand,2022,petrol,660.3666511004031,src-cba8334fedc5
jharkhand,2022,petroleum-coke,3.51347,src-cba8334fedc5
jharkhand,2023,diesel-hsd,1888.5113195399426,src-cba8334fedc5
jharkhand,2023,kerosene,8.350070505836573,src-cba8334fedc5
jharkhand,2023,lpg,414.4938859690015,src-cba8334fedc5
jharkhand,2023,naphtha,4.03112,src-cba8334fedc5
jharkhand,2023,others,23.301854114086023,src-cba8334fedc5
jharkhand,2023,petrol,692.991834771167,src-cba8334fedc5
jharkhand,2023,petroleum-coke,33.48021,src-cba8334fedc5
jharkhand,2024,diesel-hsd,2020,src-cba8334fedc5
jharkhand,2024,kerosene,3,src-cba8334fedc5
jharkhand,2024,lpg,452.2,src-cba8334fedc5
jharkhand,2024,naphtha,4.8,src-cba8334fedc5
jharkhand,2024,petrol,756.3,src-cba8334fedc5
jharkhand,2024,petroleum-coke,92.4,src-cba8334fedc5
karnataka,2010,diesel-hsd,3693,src-cba8334fedc5
karnataka,2010,kerosene,441,src-cba8334fedc5
karnataka,2010,lpg,972,src-cba8334fedc5
karnataka,2010,naphtha,164,src-cba8334fedc5
karnataka,2010,others,81,src-cba8334fedc5
karnataka,2010,petrol,972,src-cba8334fedc5
karnataka,2011,diesel-hsd,3944,src-cba8334fedc5
karnataka,2011,kerosene,423,src-cba8334fedc5
karnataka,2011,lpg,1027,src-cba8334fedc5
karnataka,2011,naphtha,148,src-cba8334fedc5
karnataka,2011,others,73,src-cba8334fedc5
karnataka,2011,petrol,1045,src-cba8334fedc5
karnataka,2012,diesel-hsd,4376,src-cba8334fedc5
karnataka,2012,kerosene,408,src-cba8334fedc5
karnataka,2012,lpg,1060,src-cba8334fedc5
karnataka,2012,naphtha,169,src-cba8334fedc5
karnataka,2012,others,82,src-cba8334fedc5
karnataka,2012,petrol,1127,src-cba8334fedc5
karnataka,2013,diesel-hsd,4733,src-cba8334fedc5
karnataka,2013,kerosene,410,src-cba8334fedc5
karnataka,2013,lpg,1109,src-cba8334fedc5
karnataka,2013,naphtha,170,src-cba8334fedc5
karnataka,2013,others,159,src-cba8334fedc5
karnataka,2013,petrol,1247,src-cba8334fedc5
karnataka,2014,diesel-hsd,5056,src-cba8334fedc5
karnataka,2014,kerosene,395,src-cba8334fedc5
karnataka,2014,lpg,1238.7,src-cba8334fedc5
karnataka,2014,naphtha,124,src-cba8334fedc5
karnataka,2014,others,302,src-cba8334fedc5
karnataka,2014,petrol,1431,src-cba8334fedc5
karnataka,2015,diesel-hsd,5747,src-cba8334fedc5
karnataka,2015,kerosene,379,src-cba8334fedc5
karnataka,2015,lpg,1330.4,src-cba8334fedc5
karnataka,2015,naphtha,161.7,src-cba8334fedc5
karnataka,2015,others,687,src-cba8334fedc5
karnataka,2015,petrol,1664,src-cba8334fedc5
karnataka,2016,diesel-hsd,5936.9,src-cba8334fedc5
karnataka,2016,kerosene,205.69917000000018,src-cba8334fedc5
karnataka,2016,lpg,1448.51,src-cba8334fedc5
karnataka,2016,naphtha,315.57,src-cba8334fedc5
karnataka,2016,others,72.096,src-cba8334fedc5
karnataka,2016,petrol,1799.09,src-cba8334fedc5
karnataka,2016,petroleum-coke,518.25,src-cba8334fedc5
karnataka,2017,diesel-hsd,6610.33119000005,src-cba8334fedc5
karnataka,2017,kerosene,104.31,src-cba8334fedc5
karnataka,2017,lpg,1573.71,src-cba8334fedc5
karnataka,2017,naphtha,300.45,src-cba8334fedc5
karnataka,2017,others,79.437,src-cba8334fedc5
karnataka,2017,petrol,1974.3,src-cba8334fedc5
karnataka,2017,petroleum-coke,646.214,src-cba8334fedc5
karnataka,2018,diesel-hsd,6904.565,src-cba8334fedc5
karnataka,2018,kerosene,99.781,src-cba8334fedc5
karnataka,2018,lpg,1687.287,src-cba8334fedc5
karnataka,2018,naphtha,146.408,src-cba8334fedc5
karnataka,2018,others,107.219,src-cba8334fedc5
karnataka,2018,petrol,2142.738,src-cba8334fedc5
karnataka,2018,petroleum-coke,833.914,src-cba8334fedc5
karnataka,2019,diesel-hsd,6601.845,src-cba8334fedc5
karnataka,2019,kerosene,64.479,src-cba8334fedc5
karnataka,2019,lpg,1769.561,src-cba8334fedc5
karnataka,2019,naphtha,157.499,src-cba8334fedc5
karnataka,2019,others,90.73096914929747,src-cba8334fedc5
karnataka,2019,petrol,2270.491200085069,src-cba8334fedc5
karnataka,2019,petroleum-coke,865.202,src-cba8334fedc5
karnataka,2020,diesel-hsd,5574.482299,src-cba8334fedc5
karnataka,2020,kerosene,41.4,src-cba8334fedc5
karnataka,2020,lpg,1840.7150558000112,src-cba8334fedc5
karnataka,2020,naphtha,65.7,src-cba8334fedc5
karnataka,2020,others,88.03150920005424,src-cba8334fedc5
karnataka,2020,petrol,2123.9,src-cba8334fedc5
karnataka,2020,petroleum-coke,518.342448,src-cba8334fedc5
karnataka,2021,diesel-hsd,6203.581291319505,src-cba8334fedc5
karnataka,2021,kerosene,26.328293727626445,src-cba8334fedc5
karnataka,2021,lpg,1927.8619046100011,src-cba8334fedc5
karnataka,2021,others,345.31336824853713,src-cba8334fedc5
karnataka,2021,petrol,2234.964448676825,src-cba8334fedc5
karnataka,2021,petroleum-coke,804,src-cba8334fedc5
karnataka,2022,diesel-hsd,8042.145965782575,src-cba8334fedc5
karnataka,2022,kerosene,14.717466879377417,src-cba8334fedc5
karnataka,2022,lpg,1996.8280204380123,src-cba8334fedc5
karnataka,2022,others,362.68781587535204,src-cba8334fedc5
karnataka,2022,petrol,2648.1308440588796,src-cba8334fedc5
karnataka,2022,petroleum-coke,774.6054019999999,src-cba8334fedc5
karnataka,2023,diesel-hsd,8350.588728791243,src-cba8334fedc5
karnataka,2023,kerosene,15.511530911284051,src-cba8334fedc5
karnataka,2023,lpg,2094.5629307129975,src-cba8334fedc5
karnataka,2023,others,168.224759749023,src-cba8334fedc5
karnataka,2023,petrol,2899.3637104601275,src-cba8334fedc5
karnataka,2023,petroleum-coke,576.6965700000001,src-cba8334fedc5
karnataka,2024,diesel-hsd,8259,src-cba8334fedc5
karnataka,2024,kerosene,15.7,src-cba8334fedc5
karnataka,2024,lpg,2230.3,src-cba8334fedc5
karnataka,2024,naphtha,0.3,src-cba8334fedc5
karnataka,2024,petrol,3054.3,src-cba8334fedc5
karnataka,2024,petroleum-coke,690.8,src-cba8334fedc5
kerala,2010,diesel-hsd,1910,src-cba8334fedc5
kerala,2010,kerosene,183,src-cba8334fedc5
kerala,2010,lpg,636,src-cba8334fedc5
kerala,2010,naphtha,488,src-cba8334fedc5
kerala,2010,others,83,src-cba8334fedc5
kerala,2010,petrol,745,src-cba8334fedc5
kerala,2011,diesel-hsd,2105,src-cba8334fedc5
kerala,2011,kerosene,155,src-cba8334fedc5
kerala,2011,lpg,656,src-cba8334fedc5
kerala,2011,naphtha,273,src-cba8334fedc5
kerala,2011,others,71,src-cba8334fedc5
kerala,2011,petrol,788,src-cba8334fedc5
kerala,2012,diesel-hsd,2339,src-cba8334fedc5
kerala,2012,kerosene,98,src-cba8334fedc5
kerala,2012,lpg,669,src-cba8334fedc5
kerala,2012,naphtha,403,src-cba8334fedc5
kerala,2012,others,71,src-cba8334fedc5
kerala,2012,petrol,834,src-cba8334fedc5
kerala,2013,diesel-hsd,2466,src-cba8334fedc5
