entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-andhra-pradesh-eci28,andhra-pradesh,2019,ARAKU VALLEY,220893,157575,71.34,CHETTI. PALGUNA,,53101,33.7,DONNU DORA SIYYARI,,27660,25441,16.15,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci29,andhra-pradesh,2019,PADERU,227117,140616,61.91,BHAGYA LAKSHMI KOTTAGULLI,,71153,50.6,ESWARI. GIDDI,,28349,42804,30.44,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci3,andhra-pradesh,2019,TEKKALI,224852,176583,78.53,ATCHANNAIDU KINJARAPU,,87658,49.64,PERADA TILAK,,79113,8545,4.84,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci30,andhra-pradesh,2019,ANAKAPALLI,205573,159249,77.47,Amarnath Gudivada,,73207,45.97,Peela Govinda Satyanarayana,,65038,8169,5.13,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci31,andhra-pradesh,2019,PENDURTHI,268878,200371,74.52,ANNAMREDDY ADEEP RAJ,,99759,49.79,BANDARU SATYANARAYANA MURTHY,,70899,28860,14.41,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci32,andhra-pradesh,2019,ELAMANCHILI,198556,168766,85,UPPALAPATI VENKATA RAMANAMURTHY RAJU,,71934,42.62,PANCHAKARLA RAMESH BABU,,67788,4146,2.45,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci33,andhra-pradesh,2019,PAYAKARAOPETA,240678,195725,81.32,GOLLA BABURAO,,98745,50.45,B. BANGARAIAH,,67556,31189,15.93,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci34,andhra-pradesh,2019,NARSIPATNAM,210578,174330,82.79,UMA SANKARA GANESH PETLA,,93818,53.82,AYYANNA PATRUDU CHINTAKAYALA,,70452,23366,13.41,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci35,andhra-pradesh,2019,TUNI,213055,177375,83.25,DADISETTI RAJA,,92459,52.13,YANAMALA KRISHNUDU,,68443,24016,13.54,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci36,andhra-pradesh,2019,PRATHIPADU,202808,164915,81.32,Sri Purnachandra Prasad Parvatha,,77103,46.75,Varupula Raja,,72492,4611,2.79,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci37,andhra-pradesh,2019,PITHAPURAM,229729,186682,81.26,Dorababu Pendem,,83459,44.71,S.V.S.N. VARMA,,68467,14992,8.03,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci38,andhra-pradesh,2019,KAKINADA RURAL,249109,184507,74.07,Kurasala Kannababu,,74068,40.14,Ananthlakshmi Pilli,,65279,8789,4.76,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci39,andhra-pradesh,2019,PEDDAPURAM,201975,162928,80.67,Nimmakayala China Rajappa,,67393,41.36,Thota Saraswathi Ane Vani,,63366,4027,2.47,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci4,andhra-pradesh,2019,PATHAPATNAM,217897,152599,70.03,REDDY SHANTHI,,76941,50.42,KALAMATA VENKATA RAMANA MURTHY,,61390,15551,10.19,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci40,andhra-pradesh,2019,ANAPARTHY,213511,186710,87.45,DOCTOR. SATHI SURYANARAYANA REDDY,,111771,59.86,NALLAMILLI RAMAKRISHNA REDDY,,56564,55207,29.56,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci41,andhra-pradesh,2019,KAKINADA CITY,255773,171604,67.09,Dwarampudi Chandra Sekhara Reddy,,73890,43.06,VANAMADI VENKATESWARA RAO @ KONDABABU,,59779,14111,8.22,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci42,andhra-pradesh,2019,RAMACHANDRAPURAM,193867,168891,87.12,CHELLUBOYINA SRINIVASA VENUGOPALAKRISHNA,,75365,44.62,THOTA TRIMURTHULU,,70197,5168,3.06,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci43,andhra-pradesh,2019,MUMMIDIVARAM,229600,192043,83.64,PONNADA VENKATA SATISH KUMAR,,78522,40.89,DATLA SUBBA RAJU (BUTCHI BABU),,72975,5547,2.89,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci44,andhra-pradesh,2019,AMALAPURAM,203768,169382,83.12,VISWARUPU PINIPE,,72003,42.51,AITHABATHULA ANANDARAO,,46349,25654,15.15,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci45,andhra-pradesh,2019,RAZOLE,186903,149605,80.04,RAPAKA VARA PRASADA RAO,,50053,33.46,RAJESWARA RAO BONTHU,,49239,814,0.55,src-1b7bc1c9d39a
IN-AC-2008-andhra-pradesh-eci46,andhra-pradesh,2019,GANNAVARAM,189385,156212,82.48,KONDETI CHITTI BABU,,67373,43.13,NELAPUDI STALIN BABU,,45166,22207,14.22,src-1b7bc1c9d39a
