constituency_slug,constituency_name,district,category,candidate_slug,candidate_name,party_slug,party_abbreviation,votes,vote_share_pct,position,won
sardarshahar,sardarshahar,CHURU,GEN,c-ac-426678,RAJKUMAR RINWA,bjp,BJP,52538,22.4347,3,0
sardarshahar,sardarshahar,CHURU,GEN,c-ac-426676,OM PRAKASH,bsp-2,BSP,2135,0.9117,4,0
sardarshahar,sardarshahar,CHURU,GEN,c-ac-426677,CHHAGAN LAL CHOUDHARY,cpi-m,CPI(M),1977,0.8442,5,0
sardarshahar,sardarshahar,CHURU,GEN,c-ac-426680,RAJENDER KUMAR BHAMBHU,ind,IND,700,0.2989,6,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426681,KIRODI LAL,bjp,BJP,81087,44.3928,1,1
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426682,DANISH ABRAR,inc,INC,58577,32.0692,2,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426691,ASHA MEENA BADOLAS,ind,IND,36251,19.8464,3,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426684,MUKESH BHUPREMI,aap,AAP,1169,0.64,4,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426689,Dr. AZIZUDDIN AZAD,ind,IND,1072,0.5869,5,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426693,SHAJADEE BANO,ind,IND,915,0.5009,6,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426690,ASHA,ind,IND,906,0.496,7,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426688,BHRAT LAL,cpi,CPI,761,0.4166,8,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426683,BANAI SINGH VIJORIYA,bsp-2,BSP,698,0.3821,9,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426686,ZAFAR AHAMED,party-unknown-1920,,465,0.2546,10,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426692,MANOJ KUMAR RAIGAR,ind,IND,447,0.2447,11,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426685,UTTAM KRISHAN,ipgp,IPGP,195,0.1068,12,0
sawai-madhopur,savaimadhopur,SAWAI MADHOPUR,GEN,c-ac-426687,DEEPAK KUMAR MEENA,smbsp,SMBSP,115,0.063,13,0
shahpura,Shahpura,JAIPUR,GEN,c-ac-426696,MANISH YADAV,inc,INC,124072,62.6642,1,1
shahpura,Shahpura,JAIPUR,GEN,c-ac-426699,ALOK BENIWAL,ind,IND,59164,29.8816,2,0
shahpura,Shahpura,JAIPUR,GEN,c-ac-426694,UPEN YADAV,bjp,BJP,11233,5.6734,3,0
shahpura,Shahpura,JAIPUR,GEN,c-ac-426698,HARI PRASAD BALIWAL,rlp-3,RLP,1423,0.7187,4,0
shahpura,Shahpura,JAIPUR,GEN,c-ac-426695,TULSIDAS CHINTAMANI,bsp-2,BSP,1059,0.5349,5,0
shahpura,Shahpura,JAIPUR,GEN,c-ac-426697,RAMESHWAR PRASAD,aap,AAP,1044,0.5273,6,0
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426703,LALARAM BAIRWA,bjp,BJP,100135,54.9724,1,1
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426700,NARENDRA KUMAR REGAR,inc,INC,40837,22.4188,2,0
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426705,KAILASH CHANDRA MEGHWAL,ind,IND,34783,19.0953,3,0
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426704,MAHAVEER REGAR,rtorp,RTORP,2014,1.1057,4,0
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426702,RAMESH MEGHWANSHI,bsp-2,BSP,1437,0.7889,5,0
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426701,POORAN MAL KHATEEK,aap,AAP,1205,0.6615,6,0
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426707,RAM DAYAL BALAI,ind,IND,981,0.5386,7,0
shahpura-2,shahpura,BHILWARA,GEN,c-ac-426706,GOPAL KESHAWAT,ind,IND,763,0.4189,8,0
sheo,shiv,BARMER,GEN,c-ac-426716,RAVINDRA SINGH BHATI,ind,IND,79495,31.8283,1,1
sheo,shiv,BARMER,GEN,c-ac-426714,FATEH KHAN,ind,IND,75545,30.2468,2,0
sheo,shiv,BARMER,GEN,c-ac-426708,AMEEN KHAN,inc,INC,55264,22.1267,3,0
sheo,shiv,BARMER,GEN,c-ac-426711,SWAROOP SINGH KHARA,bjp,BJP,22820,9.1367,4,0
sheo,shiv,BARMER,GEN,c-ac-426710,JALAM SINGH,rlp-3,RLP,7345,2.9408,5,0
sheo,shiv,BARMER,GEN,c-ac-426713,SITA,btp,BTP,2736,1.0954,6,0
sheo,shiv,BARMER,GEN,c-ac-426715,BHOORA RAM,ind,IND,2460,0.9849,7,0
sheo,shiv,BARMER,GEN,c-ac-426709,JAY RAM,bsp-2,BSP,2064,0.8264,8,0
sheo,shiv,BARMER,GEN,c-ac-426712,SAWAI RAM PUNAR,bmup,BMUP,2033,0.814,9,0
shergarh,shergarh,JODHPUR,GEN,c-ac-426719,BABU SINGH RATHOR,bjp,BJP,102868,50.0394,1,1
shergarh,shergarh,JODHPUR,GEN,c-ac-426720,MEENA KANWAR,inc,INC,77824,37.8569,2,0
shergarh,shergarh,JODHPUR,GEN,c-ac-426718,JORA RAM,rlp-3,RLP,16952,8.2462,3,0
shergarh,shergarh,JODHPUR,GEN,c-ac-426717,JUNJARAM,bsp-2,BSP,2206,1.0731,4,0
shergarh,shergarh,JODHPUR,GEN,c-ac-426721,KHEMAN SINGH,ipgp,IPGP,1762,0.8571,5,0
shergarh,shergarh,JODHPUR,GEN,c-ac-426723,TAGARAM,btp,BTP,1628,0.7919,6,0
shergarh,shergarh,JODHPUR,GEN,c-ac-426722,JETHARAM BHEEL,btc,BTC,1257,0.6115,7,0
shergarh,shergarh,JODHPUR,GEN,c-ac-426724,BABU SINGH,ind,IND,1077,0.5239,8,0
sikar,sikar,SIKAR,GEN,c-ac-426728,RAJENDRA PAREEK,inc,INC,97161,45.6485,1,1
sikar,sikar,SIKAR,GEN,c-ac-426727,RATANLAL JALDHARI,bjp,BJP,67123,31.5359,2,0
sikar,sikar,SIKAR,GEN,c-ac-426738,TARACHAND DHAYAL,ind,IND,40782,19.1603,3,0
sikar,sikar,SIKAR,GEN,c-ac-426725,USMAN GANI,cpi-m,CPI(M),1760,0.8269,4,0
sikar,sikar,SIKAR,GEN,c-ac-426737,ANIL KUMAR,ind,IND,1363,0.6404,5,0
sikar,sikar,SIKAR,GEN,c-ac-426729,SHAKIL AHMED,bsp-2,BSP,981,0.4609,6,0
sikar,sikar,SIKAR,GEN,c-ac-426740,RAJENDER KUMAR,ind,IND,783,0.3679,7,0
sikar,sikar,SIKAR,GEN,c-ac-426736,VIJENDRA,byjep,BYJEP,601,0.2824,8,0
sikar,sikar,SIKAR,GEN,c-ac-426726,JHABAR SINGH,aap,AAP,555,0.2608,9,0
sikar,sikar,SIKAR,GEN,c-ac-426739,NARENDRA KUMAR,ind,IND,543,0.2551,10,0
sikar,sikar,SIKAR,GEN,c-ac-426731,MOHD. KASIM KHILJI,sdpi,SDPI,398,0.187,11,0
sikar,sikar,SIKAR,GEN,c-ac-426730,SITARAM,rlp-3,RLP,219,0.1029,12,0
sikar,sikar,SIKAR,GEN,c-ac-426735,LAXMI KANT,bjnp,BJNP,185,0.0869,13,0
sikar,sikar,SIKAR,GEN,c-ac-426732,BARKAT MOHAMMAD,jjp-3,JJP,164,0.0771,14,0
sikar,sikar,SIKAR,GEN,c-ac-426734,MOHAMMAD JAMIL,jac-2,JAC,118,0.0554,15,0
sikar,sikar,SIKAR,GEN,c-ac-426733,BHAGAVANA,bjsp-2,BJSP,110,0.0517,16,0
sikrai,sikaraay,DAUSA,SC,c-ac-426743,VIKRAM BANSIWAL,bjp,BJP,91996,50.4093,1,1
sikrai,sikaraay,DAUSA,SC,c-ac-426742,MAMTA BHUPESH,inc,INC,82568,45.2432,2,0
sikrai,sikaraay,DAUSA,SC,c-ac-426744,MANISHA DEVI,aspkr,ASPKR,2869,1.5721,3,0
sikrai,sikaraay,DAUSA,SC,c-ac-426748,LEELA RAM,ind,IND,1810,0.9918,4,0
sikrai,sikaraay,DAUSA,SC,c-ac-426741,ASHOK,bsp-2,BSP,1198,0.6564,5,0
sikrai,sikaraay,DAUSA,SC,c-ac-426749,VISHRAM BABU,ind,IND,753,0.4126,6,0
sikrai,sikaraay,DAUSA,SC,c-ac-426745,RENU KUMARI MAHAWAR,bssssp,BSSSSP,529,0.2899,7,0
sikrai,sikaraay,DAUSA,SC,c-ac-426747,RAMOTAR BAIRWA,ind,IND,506,0.2773,8,0
sikrai,sikaraay,DAUSA,SC,c-ac-426746,RADHESHYAM BAIRWA,ind,IND,269,0.1474,9,0
sirohi,sirohi,SIROHI,GEN,c-ac-426750,OTA RAM DEWASI,bjp,BJP,114729,57.2977,1,1
sirohi,sirohi,SIROHI,GEN,c-ac-426751,SANYAM LODHA,inc,INC,78924,39.4161,2,0
sirohi,sirohi,SIROHI,GEN,c-ac-426754,MOTILAL,aspkr,ASPKR,2298,1.1477,3,0
sirohi,sirohi,SIROHI,GEN,c-ac-426758,HEMANT PUROHIT,ind,IND,2269,1.1332,4,0
sirohi,sirohi,SIROHI,GEN,c-ac-426752,KALURAM,rrp-2,RRP,774,0.3865,5,0
sirohi,sirohi,SIROHI,GEN,c-ac-426757,MEETHA RAM,ind,IND,410,0.2048,6,0
sirohi,sirohi,SIROHI,GEN,c-ac-426753,BHANWAR LAL,gana-suraksha-party,GSP_ABBR_2,319,0.1593,7,0
sirohi,sirohi,SIROHI,GEN,c-ac-426756,BHERARAM BARAR (MEGHWAL),ind,IND,263,0.1313,8,0
sirohi,sirohi,SIROHI,GEN,c-ac-426755,NATWAR LAL,ind,IND,247,0.1234,9,0
siwana,sivaana,BARMER,GEN,c-ac-426762,HAMEER SINGH BHAYAL,bjp,BJP,62875,35.6347,1,1
siwana,sivaana,BARMER,GEN,c-ac-426768,SUNIL PARIHAR,ind,IND,51068,28.9431,2,0
siwana,sivaana,BARMER,GEN,c-ac-426760,MANVENDRA SINGH,inc,INC,44115,25.0024,3,0
siwana,sivaana,BARMER,GEN,c-ac-426759,MAHENDRA KUMAR,rlp-3,RLP,7486,4.2427,4,0
siwana,sivaana,BARMER,GEN,c-ac-426767,MANGUSINGH,ind,IND,3248,1.8408,5,0
siwana,sivaana,BARMER,GEN,c-ac-426761,SUJARAM,bsp-2,BSP,2133,1.2089,6,0
siwana,sivaana,BARMER,GEN,c-ac-426769,HANJARI MAL,ind,IND,2130,1.2072,7,0
siwana,sivaana,BARMER,GEN,c-ac-426763,SHAITANA SINGH,ipgp,IPGP,1380,0.7821,8,0
siwana,sivaana,BARMER,GEN,c-ac-426766,POPAT LAL,ind,IND,912,0.5169,9,0
siwana,sivaana,BARMER,GEN,c-ac-426764,KHET SINGH RAJPUROHIT,ind,IND,587,0.3327,10,0
siwana,sivaana,BARMER,GEN,c-ac-426765,JASWANT SINGH,ind,IND,509,0.2885,11,0
sojat,sojat,PALI,SC,c-ac-426772,SHOBHA CHAUHAN,bjp,BJP,94852,56.4323,1,1
sojat,sojat,PALI,SC,c-ac-426771,NIRANJAN ARYA,inc,INC,63080,37.5295,2,0
sojat,sojat,PALI,SC,c-ac-426774,RAMCHANDRE,aspkr,ASPKR,2266,1.3482,3,0
sojat,sojat,PALI,SC,c-ac-426770,OM PRAKASH,aap,AAP,1993,1.1857,4,0
sojat,sojat,PALI,SC,c-ac-426781,REKHA AVINASH PANWAR,ind,IND,1474,0.877,5,0
sojat,sojat,PALI,SC,c-ac-426780,MANJU JALWANIYA,ind,IND,1166,0.6937,6,0
sojat,sojat,PALI,SC,c-ac-426773,SURAJMAL,bsp-2,BSP,1067,0.6348,7,0
sojat,sojat,PALI,SC,c-ac-426779,PRADEEP MEGHWAL,ind,IND,860,0.5117,8,0
sojat,sojat,PALI,SC,c-ac-426778,GOVIND  RAM KHATAK,ind,IND,707,0.4206,9,0
sojat,sojat,PALI,SC,c-ac-426777,GUNESH RAWAL,ind,IND,333,0.1981,10,0
sojat,sojat,PALI,SC,c-ac-426775,ASHOK KUMAR KHANDPA,ind,IND,146,0.0869,11,0
sojat,sojat,PALI,SC,c-ac-426776,KAILASH CHAND,ind,IND,137,0.0815,12,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426782,DEVENDRA  JOSHI,bjp,BJP,117065,58.7749,1,1
soorsagar,sursagar,JODHPUR,GEN,c-ac-426784,ER. SHAHZAD AIYUB KHAN,inc,INC,78306,39.3152,2,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426783,RAJENDRA SINGH CHUNDAWAT,bsp-2,BSP,820,0.4117,3,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426794,SABIR BHAI SILAWAT,ind,IND,723,0.363,4,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426786,DWARKESH VYAS,cpi,CPI,632,0.3173,5,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426785,IMTIYAZ AHMMED,jjp-3,JJP,443,0.2224,6,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426795,SUNIL BHANDARI,ind,IND,343,0.1722,7,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426791,PRABHAKAR VYAS THELOJI,ind,IND,176,0.0884,8,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426793,SHYAMLAL DEORA,ind,IND,144,0.0723,9,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426790,GAJENDRA SINGH PANWAR,ind,IND,134,0.0673,10,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426789,KAMAL SHYAMWANI,ind,IND,125,0.0628,11,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426792,VIKAS,ind,IND,98,0.0492,12,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426788,SATYENDRA VYAS,aam-aadmi-parivartan-party,AAMAADMIPARI,92,0.0462,13,0
soorsagar,sursagar,JODHPUR,GEN,c-ac-426787,VARSHA,plbp,PLBP,74,0.0372,14,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426797,JHABAR SINGH KHARRA,bjp,BJP,81080,41.8464,1,1
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426798,DEEPENDRA SINGH,inc,INC,66621,34.384,2,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426804,BALRAM,ind,IND,41588,21.4641,3,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426796,ASHOK KUMAR SHARMA,aap,AAP,1209,0.624,4,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426799,SITA DEVI,bsp-2,BSP,887,0.4578,5,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426803,PHOOLCHAND AGARWAL,ind,IND,727,0.3752,6,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426800,MANOJ KUMAR KULDEEP,lok-janshakti-party-ram-vilas,LJP (RV),722,0.3726,7,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426801,JHABAR SINGH,ind,IND,632,0.3262,8,0
srimadhopur,shrimadhopur,SIKAR,GEN,c-ac-426802,NANDU KANWAR,ind,IND,290,0.1497,9,0
sujangarh,sujangadh,CHURU,SC,c-ac-426806,MANOJ KUMAR,inc,INC,86790,43.5691,1,1
sujangarh,sujangadh,CHURU,SC,c-ac-426807,SANTOSH MEGHWAL W/O MANOJ KUMAR,bjp,BJP,84337,42.3376,2,0
sujangarh,sujangadh,CHURU,SC,c-ac-426805,BABULAL KULDEEP,rlp-3,RLP,19438,9.758,3,0
sujangarh,sujangadh,CHURU,SC,c-ac-426810,RAJENDRA KUMAR NAYAK,ind,IND,4303,2.1601,4,0
sujangarh,sujangadh,CHURU,SC,c-ac-426811,RAM KUMAR,ind,IND,1405,0.7053,5,0
sujangarh,sujangadh,CHURU,SC,c-ac-426812,SANTOSH MEGHWAL W/O POORNAMAL,ind,IND,1292,0.6486,6,0
sujangarh,sujangadh,CHURU,SC,c-ac-426808,DHARMACHAND NAYAK,ind,IND,1029,0.5166,7,0
sujangarh,sujangadh,CHURU,SC,c-ac-426809,PRATAP RANA,ind,IND,607,0.3047,8,0
sumerpur,sumerpur,PALI,GEN,c-ac-426814,JORARAM KUMAWAT,bjp,BJP,104044,54.7036,1,1
sumerpur,sumerpur,PALI,GEN,c-ac-426816,HARISHANKAR,inc,INC,76662,40.3068,2,0
sumerpur,sumerpur,PALI,GEN,c-ac-426813,JEEVARAM RANA,bsp-2,BSP,3003,1.5789,3,0
sumerpur,sumerpur,PALI,GEN,c-ac-426815,HARIRAM GHANCHI,rlp-3,RLP,1812,0.9527,4,0
sumerpur,sumerpur,PALI,GEN,c-ac-426819,SHANKER LAL NARBAN,ind,IND,1696,0.8917,5,0
sumerpur,sumerpur,PALI,GEN,c-ac-426818,JETARAM DEWASI,ind,IND,1628,0.856,6,0
sumerpur,sumerpur,PALI,GEN,c-ac-426817,ARIF KHAN,ind,IND,1351,0.7103,7,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426821,Sharwan Kumar S/O Gokal Ram,inc,INC,115684,58.0382,1,1
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426822,Santosh Ahalawat,bjp,BJP,78270,39.2677,2,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426820,Dara Singh,bsp-2,BSP,1170,0.587,3,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426827,Norang Dangi,ind,IND,1050,0.5268,4,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426823,Omprakash Jharoda,communist-party-of-india-marxist-leninist-liberation-2,CPI(ML) (L),820,0.4114,5,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426825,Shakun Jilowa,aspkr,ASPKR,785,0.3938,6,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426830,Sharwan Kumar S/O Leelaram,ind,IND,635,0.3186,7,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426829,Shrawan,ind,IND,449,0.2253,8,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426824,Ravindra Lamba,arp-2,ARP,200,0.1003,9,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426826,Nandlal Verma,ind,IND,141,0.0707,10,0
surajgarh,surajgarh,JHUNJHUNU,GEN,c-ac-426828,Liyakat Ali,ind,IND,120,0.0602,11,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426831,Dungarram Gedar,inc,INC,116841,56.329,1,1
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426833,Rampratap Kasania,bjp,BJP,66382,32.0027,2,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426845,Rajender Singh Bhadu,ind,IND,9826,4.7371,3,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426835,Prithviraj Meel,jjp-3,JJP,6840,3.2976,4,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426832,Mahinder Singh Bhadoo,bsp-2,BSP,2153,1.038,5,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426834,Liladhar,aap,AAP,1895,0.9136,6,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426840,Pushpa Devi,ind,IND,683,0.3293,7,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426844,Mahender Kumar,ind,IND,649,0.3129,8,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426837,Ankush Gaba,ind,IND,569,0.2743,9,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426841,Prem Kumar,ind,IND,373,0.1798,10,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426842,Manphul Khan,ind,IND,294,0.1417,11,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426839,Gurchhinder Singh,ind,IND,284,0.1369,12,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426843,Mahavir Parsad Pareek Urf Tiwari,ind,IND,258,0.1244,13,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426838,Uma Shankar,ind,IND,213,0.1027,14,0
suratgarh,suratgarh,GANGANAGAR,GEN,c-ac-426836,Sharvanram,btc,BTC,166,0.08,15,0
taranagar,taranagar,CHURU,GEN,c-ac-426847,NARENDRA BUDANIA,inc,INC,108236,49.7125,1,1
taranagar,taranagar,CHURU,GEN,c-ac-426850,RAJENDRA RATHORE,bjp,BJP,97891,44.9611,2,0
taranagar,taranagar,CHURU,GEN,c-ac-426848,CO. NIRMAL KUMAR,cpi-m,CPI(M),6815,3.1301,3,0
taranagar,taranagar,CHURU,GEN,c-ac-426846,CHHOTU RAM,bsp-2,BSP,1126,0.5172,4,0
taranagar,taranagar,CHURU,GEN,c-ac-426853,MANJU,ind,IND,1030,0.4731,5,0
taranagar,taranagar,CHURU,GEN,c-ac-426851,VINAY KUMAR,jjp-3,JJP,966,0.4437,6,0
taranagar,taranagar,CHURU,GEN,c-ac-426854,SANDEEP SAHARAN ZAILDAR,ind,IND,786,0.361,7,0
taranagar,taranagar,CHURU,GEN,c-ac-426849,MUKESH LAATA,rlp-3,RLP,686,0.3151,8,0
taranagar,taranagar,CHURU,GEN,c-ac-426852,NIRANJAN SINGH RATHORE,ind,IND,188,0.0863,9,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426855,KANTI PRASAD,inc,INC,67350,40.1584,1,1
thanagazi,thanagaji,ALWAR,GEN,c-ac-426858,HEMSINGH,bjp,BJP,65411,39.0022,2,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426856,KAILASH,aap,AAP,19876,11.8513,3,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426867,BHUPESH SINGH RAJAWAT,ind,IND,5696,3.3963,4,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426860,ROHITASH GHANGHAL,aspkr,ASPKR,4971,2.964,5,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426868,RAMCHARAN KOLI,ind,IND,903,0.5384,6,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426866,BODAN LAL BALAI,ind,IND,750,0.4472,7,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426859,CHANDRAPRAKASH,apoi,APOI,746,0.4448,8,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426857,BANWARI LAL SHARMA,bsp-2,BSP,696,0.415,9,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426864,DHANNA LAL,ind,IND,357,0.2129,10,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426865,NARESH KUMAR,ind,IND,355,0.2117,11,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426862,ALKESH MEENA,ind,IND,250,0.1491,12,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426861,SHWETA,sp,SP,181,0.1079,13,0
thanagazi,thanagaji,ALWAR,GEN,c-ac-426863,KULDEEP SHARMA,ind,IND,169,0.1008,14,0
tijara,tijaara,ALWAR,GEN,c-ac-426870,MAHANT BALAK NATH,bjp,BJP,110209,49.1967,1,1
tijara,tijaara,ALWAR,GEN,c-ac-426869,IMRAN KHAN,inc,INC,104036,46.4411,2,0
tijara,tijaara,ALWAR,GEN,c-ac-426872,UDAMI RAM,aspkr,ASPKR,8054,3.5953,3,0
tijara,tijaara,ALWAR,GEN,c-ac-426871,HEMKARAN,bsp-2,BSP,567,0.2531,4,0
tijara,tijaara,ALWAR,GEN,c-ac-426880,SULTAN SINGH PALIWAL,ind,IND,421,0.1879,5,0
tijara,tijaara,ALWAR,GEN,c-ac-426873,NIRMAL SINGH,aam-aadmi-parivartan-party,AAMAADMIPARI,172,0.0768,6,0
tijara,tijaara,ALWAR,GEN,c-ac-426876,MANISH KUMAR,ind,IND,138,0.0616,7,0
tijara,tijaara,ALWAR,GEN,c-ac-426879,STAYENDRA KUMAR,ind,IND,123,0.0549,8,0
tijara,tijaara,ALWAR,GEN,c-ac-426878,RASHID KHAN,ind,IND,116,0.0518,9,0
tijara,tijaara,ALWAR,GEN,c-ac-426874,DEVENDER,ind,IND,70,0.0312,10,0
tijara,tijaara,ALWAR,GEN,c-ac-426877,RAJU DAYMA,ind,IND,70,0.0312,11,0
tijara,tijaara,ALWAR,GEN,c-ac-426875,PRITAM SINGH,ind,IND,41,0.0183,12,0
toda-bhim,Toda Bhim,,ST,c-ac-426883,GHANSHYAM,inc,INC,97389,54.4212,1,1
toda-bhim,Toda Bhim,,ST,c-ac-426884,RAMNIWAS MEENA,bjp,BJP,68528,38.2936,2,0
toda-bhim,Toda Bhim,,ST,c-ac-426886,RAGHAV RAM MEENA,ind,IND,5311,2.9678,3,0
toda-bhim,Toda Bhim,,ST,c-ac-426885,RAJNISH MEHAR,aspkr,ASPKR,3436,1.92,4,0
toda-bhim,Toda Bhim,,ST,c-ac-426882,KALPANA,bsp-2,BSP,2529,1.4132,5,0
toda-bhim,Toda Bhim,,ST,c-ac-426881,ASHA RAM,aap,AAP,1072,0.599,6,0
toda-bhim,Toda Bhim,,ST,c-ac-426887,RAJARAM MEENA,ind,IND,689,0.385,7,0
tonk,tonk,TONK,GEN,c-ac-426890,Sachin Pilot,inc,INC,105812,56.5628,1,1
tonk,tonk,TONK,GEN,c-ac-426888,Ajit Singh Mehta,bjp,BJP,76337,40.8066,2,0
tonk,tonk,TONK,GEN,c-ac-426891,Abdul Latif,sdpi,SDPI,1737,0.9285,3,0
tonk,tonk,TONK,GEN,c-ac-426893,Mohammad Shoeb Khan,aspkr,ASPKR,1050,0.5613,4,0
tonk,tonk,TONK,GEN,c-ac-426889,Ashok Bairwa,bsp-2,BSP,927,0.4955,5,0
tonk,tonk,TONK,GEN,c-ac-426894,Jagdish Prasad Sharma,ind,IND,645,0.3448,6,0
tonk,tonk,TONK,GEN,c-ac-426895,Sitaram,ind,IND,307,0.1641,7,0
tonk,tonk,TONK,GEN,c-ac-426892,Ganesh,ipgp,IPGP,255,0.1363,8,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426897,Tarachand Jain,bjp,BJP,97466,59.2967,1,1
udaipur,udaipur,UDAIPUR,GEN,c-ac-426896,Prof. Gourav Vallabh,inc,INC,64695,39.3594,2,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426900,Tulsi Ram Gameti,bharat-adivasi-party,BHRTADVSIP,589,0.3583,3,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426898,Manoj Labana,aap,AAP,348,0.2117,4,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426906,Pramod Kumar Verma,ind,IND,271,0.1649,5,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426899,Dr. Rajkumar Yadav,bsp-2,BSP,225,0.1369,6,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426904,Ashu Agarwal,ind,IND,199,0.1211,7,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426903,Arjun Upadhyay,ind,IND,190,0.1156,8,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426905,Dr Deepak Rawal,ind,IND,149,0.0906,9,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426902,Bhuri Singh,ipgp,IPGP,125,0.076,10,0
udaipur,udaipur,UDAIPUR,GEN,c-ac-426901,Narbada Bhati,bmup,BMUP,113,0.0687,11,0
