state_code,constituency_no,constituency_name,n_oracles_present,n_oracles_agreeing,oracles_agreeing,oracles_disagreeing,winner_party_id_consensus,winner_party_id_per_oracle,winner_candidate_per_oracle,verdict,curator_note,curator_source_id
madhya-pradesh,317,JABALPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=ASHISH DUBEY|yen-gov-canonical-pc=ASHISH DUBEY,VERIFIED,,
madhya-pradesh,318,KHAJURAHO,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=VISHNU DATT SHARMA (V.D.SHARMA)|yen-gov-canonical-pc=VISHNU DATT SHARMA (V.D.SHARMA),VERIFIED,,
madhya-pradesh,319,KHANDWA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=GYANESHWAR PATIL|yen-gov-canonical-pc=GYANESHWAR PATIL,VERIFIED,,
madhya-pradesh,320,KHARGONE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=GAJENDRA SINGH PATEL|yen-gov-canonical-pc=GAJENDRA SINGH PATEL,VERIFIED,,
madhya-pradesh,321,MANDLA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=FAGGAN SINGH KULASTE|yen-gov-canonical-pc=FAGGAN SINGH KULASTE,VERIFIED,,
madhya-pradesh,322,MANDSOUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SUDHEER GUPTA|yen-gov-canonical-pc=SUDHEER GUPTA,VERIFIED,,
madhya-pradesh,323,MORENA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SHIVMANGAL SINGH TOMAR|yen-gov-canonical-pc=SHIVMANGAL SINGH TOMAR,VERIFIED,,
madhya-pradesh,324,RAJGARH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=RODMAL NAGAR|yen-gov-canonical-pc=RODMAL NAGAR,VERIFIED,,
madhya-pradesh,325,RATLAM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=ANITA NAGARSINGH CHOUHAN|yen-gov-canonical-pc=ANITA NAGARSINGH CHOUHAN,VERIFIED,,
madhya-pradesh,326,REWA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=JANARDAN MISHRA|yen-gov-canonical-pc=JANARDAN MISHRA,VERIFIED,,
madhya-pradesh,327,SAGAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DR. LATA WANKHEDE|yen-gov-canonical-pc=DR. LATA WANKHEDE,VERIFIED,,
madhya-pradesh,328,SATNA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=GANESH SINGH|yen-gov-canonical-pc=GANESH SINGH,VERIFIED,,
madhya-pradesh,329,SHAHDOL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SMT. HIMADRI SINGH|yen-gov-canonical-pc=SMT. HIMADRI SINGH,VERIFIED,,
madhya-pradesh,330,SIDHI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DR. RAJESH MISHRA|yen-gov-canonical-pc=DR. RAJESH MISHRA,VERIFIED,,
madhya-pradesh,331,TIKAMGARH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DR. VIRENDRA KUMAR|yen-gov-canonical-pc=DR. VIRENDRA KUMAR,VERIFIED,,
madhya-pradesh,332,UJJAIN,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=ANIL FIROJIYA|yen-gov-canonical-pc=ANIL FIROJIYA,VERIFIED,,
madhya-pradesh,333,VIDISHA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SHIVRAJ SINGH CHOUHAN|yen-gov-canonical-pc=SHIVRAJ SINGH CHOUHAN,VERIFIED,,
maharashtra,362,AHMEDNAGAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=NILESH DNYANDEV LANKE|yen-gov-canonical-pc=NILESH DNYANDEV LANKE,VERIFIED,,
maharashtra,363,AKOLA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=ANUP SANJAY DHOTRE|yen-gov-canonical-pc=ANUP SANJAY DHOTRE,VERIFIED,,
maharashtra,364,AMRAVATI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=BALWANT BASWANT WANKHADE|yen-gov-canonical-pc=BALWANT BASWANT WANKHADE,VERIFIED,,
maharashtra,365,AURANGABAD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.SHS,bhukyavenkatamahesh-pc=parties.IN.SHS|yen-gov-canonical-pc=parties.IN.SHS,bhukyavenkatamahesh-pc=BHUMARE SANDIPANRAO ASARAM|yen-gov-canonical-pc=BHUMARE SANDIPANRAO ASARAM,VERIFIED,,
maharashtra,366,BARAMATI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=SUPRIYA SULE|yen-gov-canonical-pc=SUPRIYA SULE,VERIFIED,,
maharashtra,367,BEED,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=BAJRANG MANOHAR SONWANE|yen-gov-canonical-pc=BAJRANG MANOHAR SONWANE,VERIFIED,,
maharashtra,368,BHANDARA GONDIYA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=DR. PRASHANT YADAORAO PADOLE|yen-gov-canonical-pc=DR. PRASHANT YADAORAO PADOLE,VERIFIED,,
maharashtra,369,BHIWANDI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=BALYA MAMA - SURESH GOPINATH MHATRE|yen-gov-canonical-pc=BALYA MAMA - SURESH GOPINATH MHATRE,VERIFIED,,
maharashtra,370,BULDHANA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.SHS,bhukyavenkatamahesh-pc=parties.IN.SHS|yen-gov-canonical-pc=parties.IN.SHS,bhukyavenkatamahesh-pc=JADHAV PRATAPRAO GANPATRAO|yen-gov-canonical-pc=JADHAV PRATAPRAO GANPATRAO,VERIFIED,,
maharashtra,371,CHANDRAPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU|yen-gov-canonical-pc=DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,VERIFIED,,
maharashtra,372,DHULE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=BACHHAV SHOBHA DINESH|yen-gov-canonical-pc=BACHHAV SHOBHA DINESH,VERIFIED,,
maharashtra,373,DINDORI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=BHASKAR MURLIDHAR BHAGARE|yen-gov-canonical-pc=BHASKAR MURLIDHAR BHAGARE,VERIFIED,,
maharashtra,374,GADCHIROLI - CHIMUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=DR. KIRSAN  NAMDEO|yen-gov-canonical-pc=DR. KIRSAN NAMDEO,VERIFIED,,
maharashtra,375,HATKANANGALE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.SHS,bhukyavenkatamahesh-pc=parties.IN.SHS|yen-gov-canonical-pc=parties.IN.SHS,bhukyavenkatamahesh-pc=DHAIRYASHEEL SAMBHAJIRAO MANE|yen-gov-canonical-pc=DHAIRYASHEEL SAMBHAJIRAO MANE,VERIFIED,,
maharashtra,376,HINGOLI,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=AASHTIKAR PATIL NAGESH BAPURAO|yen-gov-canonical-pc=AASHTIKAR PATIL NAGESH BAPURAO,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,377,JALGAON,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SMITA UDAY WAGH|yen-gov-canonical-pc=SMITA UDAY WAGH,VERIFIED,,
maharashtra,378,JALNA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=KALYAN VAIJINATHRAO KALE|yen-gov-canonical-pc=KALYAN VAIJINATHRAO KALE,VERIFIED,,
maharashtra,379,KALYAN,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.SHS,bhukyavenkatamahesh-pc=parties.IN.SHS|yen-gov-canonical-pc=parties.IN.SHS,bhukyavenkatamahesh-pc=DR SHRIKANT EKNATH SHINDE|yen-gov-canonical-pc=DR SHRIKANT EKNATH SHINDE,VERIFIED,,
maharashtra,380,KOLHAPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=CHHATRAPATI SHAHU SHAHAJI|yen-gov-canonical-pc=CHHATRAPATI SHAHU SHAHAJI,VERIFIED,,
maharashtra,381,LATUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=DR. KALGE SHIVAJI BANDAPPA|yen-gov-canonical-pc=DR. KALGE SHIVAJI BANDAPPA,VERIFIED,,
maharashtra,382,MADHA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=MOHITE-PATIL DHAIRYASHEEL RAJSINH|yen-gov-canonical-pc=MOHITE-PATIL DHAIRYASHEEL RAJSINH,VERIFIED,,
maharashtra,383,MAVAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.SHS,bhukyavenkatamahesh-pc=parties.IN.SHS|yen-gov-canonical-pc=parties.IN.SHS,bhukyavenkatamahesh-pc=SHRIRANG APPA CHANDU BARNE|yen-gov-canonical-pc=SHRIRANG APPA CHANDU BARNE,VERIFIED,,
maharashtra,384,MUMBAI NORTH,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=PIYUSH GOYAL|yen-gov-canonical-pc=PIYUSH GOYAL,VERIFIED,,
maharashtra,385,MUMBAI NORTH CENTRAL,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=GAIKWAD VARSHA EKNATH|yen-gov-canonical-pc=GAIKWAD VARSHA EKNATH,VERIFIED,,
maharashtra,386,MUMBAI NORTH EAST,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=SANJAY DINA PATIL|yen-gov-canonical-pc=SANJAY DINA PATIL,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,387,MUMBAI NORTH WEST,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.SHS,bhukyavenkatamahesh-pc=parties.IN.SHS|yen-gov-canonical-pc=parties.IN.SHS,bhukyavenkatamahesh-pc=RAVINDRA DATTARAM WAIKAR|yen-gov-canonical-pc=RAVINDRA DATTARAM WAIKAR,VERIFIED,,
maharashtra,388,MUMBAI SOUTH CENTRAL,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=ANIL YESHWANT DESAI|yen-gov-canonical-pc=ANIL YESHWANT DESAI,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,390,NAGPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=NITIN JAIRAM GADKARI|yen-gov-canonical-pc=NITIN JAIRAM GADKARI,VERIFIED,,
maharashtra,391,NANDED,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=CHAVAN VASANTRAO BALWANTRAO|yen-gov-canonical-pc=CHAVAN VASANTRAO BALWANTRAO,VERIFIED,,
maharashtra,392,NANDURBAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=ADV GOWAAL KAGADA PADAVI|yen-gov-canonical-pc=ADV GOWAAL KAGADA PADAVI,VERIFIED,,
maharashtra,393,NASHIK,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=RAJABHAU (PARAG) PRAKASH WAJE|yen-gov-canonical-pc=RAJABHAU (PARAG) PRAKASH WAJE,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,394,OSMANABAD,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR|yen-gov-canonical-pc=OMPRAKASH BHUPALSINH ALIAS PAVAN RAJENIMBALKAR,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,395,PALGHAR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=DR. HEMANT VISHNU SAVARA|yen-gov-canonical-pc=DR. HEMANT VISHNU SAVARA,VERIFIED,,
maharashtra,396,PARBHANI,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=JADHAV SANJAY ( BANDU ) HARIBHAU|yen-gov-canonical-pc=JADHAV SANJAY ( BANDU ) HARIBHAU,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,397,PUNE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=MURLIDHAR MOHOL|yen-gov-canonical-pc=MURLIDHAR MOHOL,VERIFIED,,
maharashtra,398,RAIGAD,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP,bhukyavenkatamahesh-pc=parties.IN.NCP|yen-gov-canonical-pc=parties.IN.NCP,bhukyavenkatamahesh-pc=TATKARE SUNIL DATTATREY|yen-gov-canonical-pc=TATKARE SUNIL DATTATREY,VERIFIED,,
maharashtra,399,RAMTEK,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=Shyamkumar (Babalu) Daulat Barve|yen-gov-canonical-pc=Shyamkumar (Babalu) Daulat Barve,VERIFIED,,
maharashtra,400,RATNAGIRI- SINDHUDURG,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=NARAYAN TATU RANE|yen-gov-canonical-pc=NARAYAN TATU RANE,VERIFIED,,
maharashtra,401,RAVER,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=KHADSE RAKSHA NIKHIL|yen-gov-canonical-pc=KHADSE RAKSHA NIKHIL,VERIFIED,,
maharashtra,402,SANGLI,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.IND,bhukyavenkatamahesh-pc=parties.IN.IND|yen-gov-canonical-pc=parties.IN.IND,bhukyavenkatamahesh-pc=VISHAL (DADA) PRAKASHBAPU PATIL|yen-gov-canonical-pc=VISHAL (DADA) PRAKASHBAPU PATIL,VERIFIED,,
maharashtra,403,SATARA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE|yen-gov-canonical-pc=SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,VERIFIED,,
maharashtra,404,SHIRDI,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=BHAUSAHEB RAJARAM WAKCHAURE|yen-gov-canonical-pc=BHAUSAHEB RAJARAM WAKCHAURE,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,405,SHIRUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=DR. AMOL RAMSING KOLHE|yen-gov-canonical-pc=DR. AMOL RAMSING KOLHE,VERIFIED,,
maharashtra,406,SOLAPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=PRANITI SUSHILKUMAR SHINDE|yen-gov-canonical-pc=PRANITI SUSHILKUMAR SHINDE,VERIFIED,,
maharashtra,407,THANE,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.SHS,bhukyavenkatamahesh-pc=parties.IN.SHS|yen-gov-canonical-pc=parties.IN.SHS,bhukyavenkatamahesh-pc=NARESH GANPAT MHASKE|yen-gov-canonical-pc=NARESH GANPAT MHASKE,VERIFIED,,
maharashtra,408,WARDHA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.NCP_SP,bhukyavenkatamahesh-pc=parties.IN.NCP_SP|yen-gov-canonical-pc=parties.IN.NCP_SP,bhukyavenkatamahesh-pc=AMAR SHARADRAO KALE|yen-gov-canonical-pc=AMAR SHARADRAO KALE,VERIFIED,,
maharashtra,409,YAVATMAL- WASHIM,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=SANJAY UTTAMRAO DESHMUKH|yen-gov-canonical-pc=SANJAY UTTAMRAO DESHMUKH,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
maharashtra,eci31,MUMBAI SOUTH,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.SS_UBT,bhukyavenkatamahesh-pc=parties.IN.UNK|yen-gov-canonical-pc=parties.IN.SS_UBT,bhukyavenkatamahesh-pc=ARVIND GANPAT SAWANT|yen-gov-canonical-pc=ARVIND GANPAT SAWANT,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.UNK,
manipur,196,INNER MANIPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=ANGOMCHA BIMOL AKOIJAM|yen-gov-canonical-pc=ANGOMCHA BIMOL AKOIJAM,VERIFIED,,
manipur,197,OUTER MANIPUR,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=ALFRED KANNGAM S ARTHUR|yen-gov-canonical-pc=ALFRED KANNGAM S ARTHUR,VERIFIED,,
meghalaya,201,SHILLONG,2,1,yen-gov-canonical-pc,bhukyavenkatamahesh-pc,parties.IN.UNK,bhukyavenkatamahesh-pc=parties.IN.VPP|yen-gov-canonical-pc=parties.IN.UNK,bhukyavenkatamahesh-pc=DR. RICKY ANDREW J. SYNGKON|yen-gov-canonical-pc=DR. RICKY ANDREW J. SYNGKON,DISPUTED,oracles disagreeing on winner_party_id: bhukyavenkatamahesh-pc=parties.IN.VPP,
meghalaya,202,TURA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=SALENG A SANGMA|yen-gov-canonical-pc=SALENG A SANGMA,VERIFIED,,
mizoram,198,MIZORAM,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.ZPM,bhukyavenkatamahesh-pc=parties.IN.ZPM|yen-gov-canonical-pc=parties.IN.ZPM,bhukyavenkatamahesh-pc=RICHARD VANLALHMANGAIHA|yen-gov-canonical-pc=RICHARD VANLALHMANGAIHA,VERIFIED,,
nagaland,195,NAGALAND,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.INC,bhukyavenkatamahesh-pc=parties.IN.INC|yen-gov-canonical-pc=parties.IN.INC,bhukyavenkatamahesh-pc=S SUPONGMEREN JAMIR|yen-gov-canonical-pc=S SUPONGMEREN JAMIR,VERIFIED,,
odisha,273,ASKA,2,2,bhukyavenkatamahesh-pc|yen-gov-canonical-pc,,parties.IN.BJP,bhukyavenkatamahesh-pc=parties.IN.BJP|yen-gov-canonical-pc=parties.IN.BJP,bhukyavenkatamahesh-pc=ANITA SUBHADARSHINI|yen-gov-canonical-pc=ANITA SUBHADARSHINI,VERIFIED,,
