entity_id,year,current_file,proposed_file,formation_event_id
IN-PC-1976-S24-39-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-39-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C14,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-4-LsGenOct1999-C15,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-40-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-41-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-42-LsGenOct1999-C14,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-43-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C14,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C15,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-44-LsGenOct1999-C16,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C14,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-45-LsGenOct1999-C15,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-46-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C01,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C02,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C03,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C04,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C05,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C06,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C07,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C08,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C09,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C10,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C11,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C12,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
IN-PC-1976-S24-47-LsGenOct1999-C13,1999,datasets/data/datapoints/electoral/uttar-pradesh_election_results.csv,datasets/data/datapoints/electoral/uttar-pradesh-1947-1999_election_results.csv,up-uk-2000-bifurcation
