party_id,body,period_label,state,year,seats,vote_share_pct,contested,party_votes,total_votes,source_ids,derivation
parties.IN.ABHM,parliament,LsGenFeb1998,maharashtra,1998,0,0.015842,2,4989,31492290,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenFeb1998,rajasthan,1998,0,0.00651,1,1149,17650528,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenFeb1998,uttar-pradesh,1998,0,0.002717,2,1517,55829673,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenJun2024,jharkhand,2024,0,0.009416,1,1627,17279192,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenJun2024,maharashtra,2024,0,0.001137,1,651,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay1996,delhi,1996,0,0.045475,2,1828,4019824,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay1996,madhya-pradesh,1996,0,0.00472,2,1082,22924872,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay1996,rajasthan,1996,0,0.013956,2,1810,12969347,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,bihar,2004,0,0.026226,3,7692,29329444,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,chhattisgarh,2004,0,0.043078,2,3078,7145176,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,delhi,2004,0,0.017475,3,721,4125832,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,gujarat,2004,0,0.032049,1,4875,15210904,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,haryana,2004,0,0.027479,1,2224,8093378,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,madhya-pradesh,2004,0,0.029237,2,5397,18459240,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,maharashtra,2004,0,0.025554,4,8753,34253278,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,odisha,2004,0,0.030565,1,5176,16934324,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,rajasthan,2004,0,0.072119,2,12500,17332448,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,tamil-nadu,2004,0,0.040286,4,11568,28714515,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,uttar-pradesh,2004,0,0.046529,9,24786,53269616,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2004,uttarakhand,2004,0,0.054024,1,1444,2672871,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,chhattisgarh,2009,0,0.008042,1,688,8554843,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,delhi,2009,0,0.032157,3,1850,5753047,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,jharkhand,2009,0,0.025865,1,2363,9135818,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,karnataka,2009,0,0.034241,2,8414,24572713,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,madhya-pradesh,2009,0,0.004619,1,900,19484608,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,maharashtra,2009,0,0.020543,4,7599,36991311,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,rajasthan,2009,0,0.007668,1,1375,17931593,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,tamil-nadu,2009,0,0.00867,2,2635,30390960,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,uttar-pradesh,2009,0,0.035504,12,19672,55407107,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2009,uttarakhand,2009,0,0.062419,1,1960,3140045,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2014,haryana,2014,0,0.014693,1,1689,11495151,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2014,jharkhand,2014,0,0.044235,1,5743,12982940,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2014,madhya-pradesh,2014,0,0.007571,1,2244,29639807,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2014,maharashtra,2014,0,0.002863,1,1395,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2014,rajasthan,2014,0,0.026764,2,7256,27110642,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2014,tamil-nadu,2014,0,0.016805,1,6824,40607149,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2014,uttar-pradesh,2014,0,0.005342,1,4332,81093120,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2019,jharkhand,2019,0,0.025699,1,3845,14961958,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2019,madhya-pradesh,2019,0,0.008347,1,3081,36910610,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenMay2019,odisha,2019,0,0.069551,3,16549,23794122,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenOct1999,bihar,1999,0,0.00481,2,1715,35652429,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenOct1999,madhya-pradesh,1999,0,0.009934,3,2519,25356859,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenOct1999,rajasthan,1999,0,0.022353,1,3704,16570177,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABHM,parliament,LsGenOct1999,uttar-pradesh,1999,0,0.011443,3,6219,54348992,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABHRTJNSVP,parliament,LsGenJun2024,maharashtra,2024,0,0.002798,1,1602,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ABHS,assembly,AcGenOct1999,maharashtra,1999,0,0.164396,70,54015,32856693,src-4f1bf04ee531,computed_from_canonical_electoral_rows
parties.IN.ABHS,assembly,AcGenOct2004,maharashtra,2004,1,0.167312,20,69986,41829645,src-071f67ad16c1,computed_from_canonical_electoral_rows
parties.IN.ABHS,assembly,AcGenOct2009,maharashtra,2009,0,0.061648,5,27917,45284495,src-5b2670ea594e,computed_from_canonical_electoral_rows
parties.IN.ABHS,assembly,AcGenOct2014,maharashtra,2014,0,0.039498,1,20895,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.ABHS,assembly,AcGenOct2019,maharashtra,2019,0,0.019802,3,10921,55149929,src-558e9e7bac87,computed_from_canonical_electoral_rows
parties.IN.ABHS,assembly,AcGenSep1999,karnataka,1999,0,0.000796,1,177,22225499,src-1a69f6c8f902,computed_from_canonical_electoral_rows
parties.IN.ABHS,parliament,LsGenFeb1998,haryana,1998,0,0.005839,1,441,7552804,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABHS,parliament,LsGenFeb1998,maharashtra,1998,0,0.284495,13,89594,31492290,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABHS,parliament,LsGenMay2004,maharashtra,2004,0,0.269201,1,92210,34253278,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABHS,parliament,LsGenMay2019,maharashtra,2019,0,0.002899,1,1567,54054245,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABHS,parliament,LsGenOct1999,goa,1999,0,0.159104,1,652,409794,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABHS,parliament,LsGenOct1999,maharashtra,1999,0,0.168315,5,55597,33031602,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABHSP,parliament,LsGenJun2024,uttar-pradesh,2024,0,0.004801,1,4225,87997543,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenApr2007,uttar-pradesh,2007,0,0.000157,1,82,52163417,src-5230abac31bb,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenApr2014,telangana,2014,0,0.003368,3,655,19448279,src-a2c894c590c3,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenDec2002,gujarat,2002,0,0.012289,5,2513,20448692,src-fd5fcb61c787,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenDec2003,chhattisgarh,2003,0,0.015145,1,1462,9653571,src-e54f471501ac,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenDec2003,delhi,2003,0,0.024042,5,1085,4512872,src-731874b4f970,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenDec2007,gujarat,2007,0,0.058337,10,12534,21485372,src-542153f504f1,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenDec2012,gujarat,2012,0,0.004993,1,1369,27417045,src-419098a2fee9,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenDec2014,jharkhand,2014,0,0.004694,1,651,13868225,src-7fa3c11bd289,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenDec2018,telangana,2018,0,0.005876,3,1216,20695458,src-b186201797e9,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenFeb1995,gujarat,1995,0,0.026008,12,4694,18048194,src-d032a31fc06c,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenFeb2000,bihar,2000,0,0.001242,1,460,37048920,src-3c76417b04b0,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenFeb2000,haryana,2000,0,0.002561,1,196,7652560,src-755a37da21a2,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenFeb2002,uttar-pradesh,2002,0,0.002209,4,1185,53650610,src-183b4a86ce1d,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenFeb2005,bihar,2005,0,0.044867,19,10990,24494763,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenMar1995,bihar,1995,0,0.006409,4,2215,34561054,src-b65b6ec9f54a,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenMar1995,maharashtra,1995,0,0.004867,3,1875,38524263,src-b96bca4d5290,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenMar1998,gujarat,1998,0,0.006347,4,1034,16292114,src-841460ac0eb1,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenMay1996,haryana,1996,0,0.01558,3,1180,7573734,src-1d2f2cd20bea,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenMay1996,west-bengal,1996,0,0.000133,1,49,36788753,src-b03564ebb111,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenMay2014,andhra-pradesh,2014,0,0.00049,1,142,28952127,src-254843fef7c2,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenNov1998,delhi,1998,0,0.001713,1,70,4087426,src-6c33137ae640,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenNov1998,madhya-pradesh,1998,0,0.001672,1,444,26553385,src-9e1d103bc77f,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenNov1998,rajasthan,1998,0,0.010714,2,2018,18834911,src-ee56712946b8,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenNov2005,bihar,2005,0,0.024583,8,5790,23553000,src-4f2938c732e7,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenNov2010,bihar,2010,0,0.003816,2,1109,29058604,src-e303c6d8e9fb,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenNov2015,bihar,2015,0,0.002663,1,1015,38120124,src-cfea7c9e8ffd,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenOct2009,maharashtra,2009,0,0.000576,1,261,45284495,src-5b2670ea594e,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenOct2014,maharashtra,2014,0,0.000123,1,65,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenSep1996,uttar-pradesh,1996,0,0.015924,22,8828,55438666,src-acb75d0ef1ff,computed_from_canonical_electoral_rows
parties.IN.ABJS,assembly,AcGenSep1999,karnataka,1999,0,0.000454,1,101,22225499,src-1a69f6c8f902,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenFeb1998,haryana,1998,0,0.022204,1,1677,7552804,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenFeb1998,jammu-and-kashmir,1998,0,0.058186,1,1256,2158597,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenFeb1998,madhya-pradesh,1998,0,0.001255,1,338,26930007,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenFeb1998,punjab,1998,0,0.047192,3,4302,9115939,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenFeb1998,rajasthan,1998,0,0.026622,2,4699,17650528,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenFeb1998,uttar-pradesh,1998,0,0.003604,2,2012,55829673,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay1996,bihar,1996,0,0.008319,2,2847,34221282,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay1996,gujarat,1996,0,0.085305,6,8534,10004069,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay1996,haryana,1996,0,0.187765,1,14292,7611643,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay1996,rajasthan,1996,0,0.163933,8,21261,12969347,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay1996,uttar-pradesh,1996,0,0.006615,8,3044,46016667,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2004,andhra-pradesh,2004,0,0.001815,1,649,35762670,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2004,bihar,2004,0,0.007675,1,2251,29329444,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2004,gujarat,2004,0,0.00641,1,975,15210904,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2004,maharashtra,2004,0,0.006239,2,2137,34253278,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2004,uttar-pradesh,2004,0,0.006936,2,3695,53269616,src-6e952de88bcd,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2009,bihar,2009,0,0.049801,4,12068,24232597,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2009,gujarat,2009,0,0.048824,5,8531,17472923,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2014,bihar,2014,0,0.043876,2,15745,35885332,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2014,jharkhand,2014,0,0.034784,1,4516,12982940,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2014,maharashtra,2014,0,0.001316,1,641,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2019,bihar,2019,0,0.008815,1,3597,40806661,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2019,delhi,2019,0,0.004643,1,403,8679012,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2019,gujarat,2019,0,0.003555,1,1034,29081964,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2019,haryana,2019,0,0.008098,1,1027,12681536,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2019,maharashtra,2019,0,0.001572,1,850,54054245,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenMay2019,uttar-pradesh,2019,0,0.002433,1,2104,86481398,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenOct1999,bihar,1999,0,0.004524,1,1613,35652429,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenOct1999,haryana,1999,0,0.017639,1,1230,6973039,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenOct1999,jammu-and-kashmir,1999,0,0.033618,1,528,1570564,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenOct1999,rajasthan,1999,0,0.05324,2,8822,16570177,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABJS,parliament,LsGenOct1999,uttar-pradesh,1999,0,0.013621,1,7403,54348992,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABKMP,parliament,LsGenJun2024,haryana,2024,0,0.007067,1,924,13075630,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ABML_S,parliament,LsGenJun2024,maharashtra,2024,0,0.001434,1,821,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ABMP,assembly,AcGenOct2009,maharashtra,2009,0,0.001952,1,884,45284495,src-5b2670ea594e,computed_from_canonical_electoral_rows
parties.IN.ABMP,assembly,AcGenOct2014,maharashtra,2014,0,0.000694,1,367,52901326,src-02161604057c,computed_from_canonical_electoral_rows
parties.IN.ABMP,assembly,AcGenOct2019,maharashtra,2019,0,0.000519,1,286,55149929,src-558e9e7bac87,computed_from_canonical_electoral_rows
parties.IN.ABMP,parliament,LsGenJun2024,maharashtra,2024,0,0.001846,1,1057,57248402,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
parties.IN.ABMP,parliament,LsGenMay2009,maharashtra,2009,0,0.004377,1,1619,36991311,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABMP,parliament,LsGenMay2014,maharashtra,2014,0,0.002211,1,1077,48717419,src-85c74b162cce,computed_from_canonical_electoral_rows
parties.IN.ABMP,parliament,LsGenMay2019,delhi,2019,0,0.004666,1,405,8679012,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABMP,parliament,LsGenMay2019,maharashtra,2019,0,0.000888,1,480,54054245,src-8beec592f488,computed_from_canonical_electoral_rows
parties.IN.ABMSD,assembly,AcGenDec2007,gujarat,2007,0,0.042582,5,9149,21485372,src-542153f504f1,computed_from_canonical_electoral_rows
parties.IN.ABMSD,assembly,AcGenDec2009,jharkhand,2009,0,0.054752,4,5628,10279009,src-6d8e0cb444b5,computed_from_canonical_electoral_rows
parties.IN.ABMSD,assembly,AcGenDec2012,gujarat,2012,0,0.011788,3,3232,27417045,src-419098a2fee9,computed_from_canonical_electoral_rows
parties.IN.ABMSD,assembly,AcGenMar1998,gujarat,1998,0,0.004597,1,749,16292114,src-841460ac0eb1,computed_from_canonical_electoral_rows
parties.IN.ABMSD,assembly,AcGenMay2008,karnataka,2008,0,0.002535,1,663,26156305,src-8dcd54ec3033,computed_from_canonical_electoral_rows
parties.IN.ABMSD,assembly,AcGenNov1998,madhya-pradesh,1998,0,0.002339,4,621,26553385,src-9e1d103bc77f,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenFeb1998,bihar,1998,0,0.055474,2,20733,37374416,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenFeb1998,jammu-and-kashmir,1998,0,0.079728,1,1721,2158597,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenFeb1998,maharashtra,1998,0,0.003585,1,1129,31492290,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenFeb1998,uttar-pradesh,1998,0,0.004378,1,2444,55829673,src-7e1f7d152977,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenMay1996,punjab,1996,0,0.064262,1,5673,8827945,src-8edc505f253c,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenMay2009,gujarat,2009,0,0.085675,2,14970,17472923,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenMay2009,jharkhand,2009,0,0.123667,2,11298,9135818,src-9be18d311190,computed_from_canonical_electoral_rows
parties.IN.ABMSD,parliament,LsGenOct1999,maharashtra,1999,0,0.020468,1,6761,33031602,src-84efcb6e2cc4,computed_from_canonical_electoral_rows
parties.IN.ABMVMP,parliament,LsGenJun2024,jharkhand,2024,0,0.0122,1,2108,17279192,src-bfb4e7fb9785,computed_from_canonical_electoral_rows
