party_id,body,rank,entity_id,constituency_name,state,wins,contested,last_won_year,results,source_ids,derivation
parties.IN.AIIC_T,assembly,1,IN-S03-AC-1976-26,BILASIPARA WEST,assam,1,7,1996,LLLLWLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,2,IN-S03-AC-1976-43,BARPETA,assam,1,7,1996,LLLLWLL,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,3,IN-S07-AC-1976-46,UCHANA KALAN,haryana,1,7,1996,LLLLWLL,src-1048ce25cf5f|src-1d2f2cd20bea|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,4,IN-S07-AC-1976-47,RAJOND,haryana,1,7,1996,LLLLWLL,src-1048ce25cf5f|src-1d2f2cd20bea|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,5,IN-S07-AC-1976-58,NUH,haryana,1,7,1996,LLLLWLL,src-1048ce25cf5f|src-1d2f2cd20bea|src-57ddd8c183e5|src-755a37da21a2|src-dc1cef63c582|src-ed27abce4b67|src-ed5cdfa10c00,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,6,IN-S24-AC-1976-16,MORADABAD WEST,uttar-pradesh,1,10,1996,LLLLLLLWLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,7,IN-S24-AC-1976-168,PIPRAICH,uttar-pradesh,1,10,1996,LLLLLLLWLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,8,IN-S24-AC-1976-181,PADARUNA,uttar-pradesh,1,10,1996,LLLLLLLWLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.AIIC_T,assembly,9,IN-S24-AC-1976-365,ANUPSHAHR,uttar-pradesh,1,10,1996,LLLLLLLWLL,src-183b4a86ce1d|src-5230abac31bb|src-7bfa105ca7d0|src-94d607058787|src-9ce4fd3d9d7f|src-a4526341e90d|src-acb75d0ef1ff|src-bdcfe935f24b|src-bf60101d230f|src-d72503dc3f96,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,1,IN-S29-AC-2008-58,Malakpet,telangana,3,3,2023,WWW,src-a2c894c590c3|src-afa3b46d2fea|src-b186201797e9,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,2,IN-S29-AC-2008-63,Nampalli,telangana,3,3,2023,WWW,src-a2c894c590c3|src-afa3b46d2fea|src-b186201797e9,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,3,IN-S29-AC-2008-64,Karwan,telangana,3,3,2023,WWW,src-a2c894c590c3|src-afa3b46d2fea|src-b186201797e9,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,4,IN-S29-AC-2008-66,,telangana,3,3,2023,WWW,src-a2c894c590c3|src-afa3b46d2fea|src-b186201797e9,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,5,IN-S29-AC-2008-67,Chandrayangutta,telangana,3,3,2023,WWW,src-a2c894c590c3|src-afa3b46d2fea|src-b186201797e9,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,6,IN-S29-AC-2008-68,,telangana,3,3,2023,WWW,src-a2c894c590c3|src-afa3b46d2fea|src-b186201797e9,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,7,IN-S29-AC-2008-69,Bahdurpura,telangana,3,3,2023,WWW,src-a2c894c590c3|src-afa3b46d2fea|src-b186201797e9,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,8,IN-S04-AC-2008-50,Jokihat,bihar,2,4,2025,LLWW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,9,IN-S04-AC-2008-52,Bahadurganj,bihar,2,4,2025,LLWW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.AIMIM,assembly,10,IN-S04-AC-2008-55,Kochadhaman,bihar,2,4,2025,LLWW,src-06e18fc9a280|src-a6ff45d1f5fb|src-cfea7c9e8ffd|src-e303c6d8e9fb,computed_from_canonical_winner_rows
parties.IN.AIMIM,parliament,1,IN-PC-2008-S29-9,Hyderabad,telangana,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AIMIM,parliament,2,IN-PC-1976-S01-30,HYDERABAD,andhra-pradesh,2,2,2004,WW,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.AIMIM,parliament,3,IN-PC-2008-S13-19,Aurangabad,maharashtra,1,4,2019,LLWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,1,IN-U07-AC-2008-8,INDIRA NAGAR,puducherry,4,4,2026,WWWW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,2,IN-U07-AC-2008-9,Thattanchavady,puducherry,4,4,2026,WWWW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,3,IN-U07-AC-2008-19,Ariankuppam,puducherry,3,4,2026,WLWW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,4,IN-U07-AC-2008-21,Embalam,puducherry,3,4,2026,WLWW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,5,IN-U07-AC-2008-24,Nedungadu,puducherry,3,4,2021,WWWL,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,6,IN-U07-AC-2008-26,Karaikal North,puducherry,3,4,2026,LWWW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,7,IN-U07-AC-2008-4,Mangalam,puducherry,3,4,2026,LWWW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,8,IN-U07-AC-2008-7,KADIRGAMAM,puducherry,3,4,2021,WWWL,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,9,IN-U07-AC-2008-1,Mannadipet,puducherry,2,4,2016,WWLL,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,assembly,10,IN-U07-AC-2008-11,Lawspet,puducherry,2,4,2026,WLLW,src-1c99e08d06f6|src-9b0bb5164d79|src-a52f0799d8fe|src-ed0d4ad3ce72,computed_from_canonical_winner_rows
parties.IN.AINRC,parliament,1,IN-PC-2008-U07-1,PUDUCHERRY,puducherry,1,4,2014,LWLL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AIRJP,assembly,1,IN-S06-AC-1976-124,BALASINOR,gujarat,1,11,1998,LLLLLLLLWLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.AIRJP,assembly,2,IN-S06-AC-1976-128,KATHLAL,gujarat,1,11,1998,LLLLLLLLWLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.AIRJP,assembly,3,IN-S06-AC-1976-152,PADRA,gujarat,1,11,1998,LLLLLLLLWLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.AIRJP,assembly,4,IN-S06-AC-1976-22,DHORAJI,gujarat,1,11,1998,LLLLLLLLWLL,src-059813a80709|src-45a3fa08ffcd|src-542153f504f1|src-841460ac0eb1|src-b05f5ec0aecb|src-b34454befb7d|src-d032a31fc06c|src-d6182f5de7f8|src-e3bfe1902b4e|src-f02858df5f42|src-fd5fcb61c787,computed_from_canonical_winner_rows
parties.IN.AISF,assembly,1,IN-S25-AC-2008-148,Bhangar,west-bengal,1,3,2026,LLW,src-0e8c48e664a9|src-2fbfb9f483a0|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,1,IN-S25-AC-2008-102,Amdanga,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,2,IN-S25-AC-2008-118,Madhyamgram,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,3,IN-S25-AC-2008-120,Deganga,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,4,IN-S25-AC-2008-121,Haroa,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,5,IN-S25-AC-2008-122,Minakhan,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,6,IN-S25-AC-2008-130,Patharpratima,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,7,IN-S25-AC-2008-133,Kulpi,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,8,IN-S25-AC-2008-134,Raidighi,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,9,IN-S25-AC-2008-135,Mandirbazar,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,assembly,10,IN-S25-AC-2008-137,Baruipur Purba,west-bengal,4,4,2026,WWWW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,1,IN-PC-2008-S25-12,Krishnanagar,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,2,IN-PC-2008-S25-16,Dum Dum,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,3,IN-PC-2008-S25-17,Barasat,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,4,IN-PC-2008-S25-18,Basirhat,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,5,IN-PC-2008-S25-20,Mathurapur,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,6,IN-PC-2008-S25-21,Diamond Harbour,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,7,IN-PC-2008-S25-22,Jadavpur,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,8,IN-PC-2008-S25-23,Kolkata Dakshin,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,9,IN-PC-2008-S25-24,Kolkata Uttar,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AITC,parliament,10,IN-PC-2008-S25-25,Howrah,west-bengal,4,4,2024,WWWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,1,IN-S03-AC-2008-23,Dhubri,assam,3,4,2021,WWWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,2,IN-S03-AC-2008-26,Bajali,assam,3,4,2021,WWWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,3,IN-S03-AC-2008-41,Bhowanipur Sorbhog,assam,3,4,2021,WWWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,4,IN-S03-AC-2008-83,Dhing,assam,3,4,2021,WWWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,5,IN-S03-AC-2008-90,Jamunamukh,assam,3,4,2021,WWWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,6,IN-S03-AC-2008-24,Gauripur,assam,2,4,2021,LWWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,7,IN-S03-AC-2008-27,Bilasipara East,assam,2,4,2021,WLWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,8,IN-S03-AC-2008-39,Jaleswar,assam,2,4,2016,WWLL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,9,IN-S03-AC-2008-44,Jania,assam,2,4,2021,WLWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,assembly,10,IN-S03-AC-2008-6,Hailakandi,assam,2,4,2021,LWWL,src-074239c7b852|src-44984d9c7550|src-a94ea3c673d8|src-efde9ed05ca4,computed_from_canonical_winner_rows
parties.IN.AIUDF,parliament,1,IN-PC-2008-S03-4,Mangaldoi,assam,2,4,2019,LWWL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AIUDF,parliament,2,IN-PC-2008-S03-1,Kokrajhar,assam,1,4,2014,LWLL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AIUDF,parliament,3,IN-PC-2008-S03-6,Autonomous District,assam,1,4,2014,LWLL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AJBP,assembly,1,IN-S12-AC-1976-249,SHAMSHABAD,madhya-pradesh,1,6,1998,LLLLLW,src-111d478574b6|src-8b743f01b7a6|src-9e1d103bc77f|src-a0def80f7558|src-a76e2b860fd0|src-ab19651149c6,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,1,IN-S27-AC-2008-23,Ramgarh,jharkhand,2,4,2014,WWLL,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,2,IN-S27-AC-2008-47,Jugashlai,jharkhand,2,4,2014,WWLL,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,3,IN-S27-AC-2008-61,Silli,jharkhand,2,4,2019,WLWL,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,4,IN-S27-AC-2008-72,Lohardaga,jharkhand,2,4,2014,WWLL,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,5,IN-S27-AC-1976-23,RAMGARH,jharkhand,1,1,2005,W,src-ac56637e266e,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,6,IN-S27-AC-1976-61,SILLI,jharkhand,1,1,2005,W,src-ac56637e266e,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,7,IN-S27-AC-2008-24,Mandhu,jharkhand,1,4,2024,LLLW,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,8,IN-S27-AC-2008-34,Gomiya,jharkhand,1,4,2019,LLWL,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,9,IN-S27-AC-2008-37,Chandankyari,jharkhand,1,4,2009,WLLL,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,assembly,10,IN-S27-AC-2008-42,Tundi,jharkhand,1,4,2014,LWLL,src-6d8e0cb444b5|src-7fa3c11bd289|src-b869a5538281|src-da5e656dc5cc,computed_from_canonical_winner_rows
parties.IN.AJSU,parliament,1,IN-PC-2008-S27-6,Giridih,jharkhand,2,4,2024,LLWW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AJUP,assembly,1,IN-S25-AC-2008-70,Rejinagar,west-bengal,1,4,2026,LLLW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AJUP,assembly,2,IN-S25-AC-2008-74,Naoda,west-bengal,1,4,2026,LLLW,src-0e8c48e664a9|src-2fbfb9f483a0|src-8444a948b2a8|src-fa1aba648c1e,computed_from_canonical_winner_rows
parties.IN.AKD,assembly,1,IN-S22-AC-1976-76,KAVERIPATTINAM,tamil-nadu,1,9,1984,LLLWLLLLL,src-401ec179ced9|src-6215471dcc6d|src-6591ed259187|src-7b4f21307492|src-80f8486f3490|src-98ee4fb27493|src-be9e304342b6|src-edde438a4885|src-f4d9506c4aec,computed_from_canonical_winner_rows
parties.IN.AMMK,assembly,1,IN-S22-AC-2008-167,Mannargudi,tamil-nadu,1,4,2026,LLLW,src-3da941c21223|src-4c63b70dbcf5|src-56c66222c3c2|src-980ece2fb2f9,computed_from_canonical_winner_rows
parties.IN.ASPKR,parliament,1,IN-PC-2008-S24-5,Nagina,uttar-pradesh,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,1,IN-S03-AC-1976-83,DHING,assam,1,6,2006,LLLLLW,src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,2,IN-S03-AC-1976-15,KATIGORA,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,3,IN-S03-AC-1976-22,SALMARA SOUTH,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,4,IN-S03-AC-1976-23,DHUBRI,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,5,IN-S03-AC-1976-26,BILASIPARA WEST,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,6,IN-S03-AC-1976-5,BADARPUR,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,7,IN-S03-AC-1976-6,HAILAKANDI,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,8,IN-S03-AC-1976-82,RAHA,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,9,IN-S03-AC-1976-90,JAMUNAMUKH,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,assembly,10,IN-S03-AC-1976-91,HOJAI,assam,1,7,2006,LLLLLLW,src-022a83aa5fe3|src-165b4ac67603|src-3d6e606da97b|src-421cf8d49abb|src-4280140bc721|src-5dd3d997bf7a|src-ff8f98360b1b,computed_from_canonical_winner_rows
parties.IN.AUDF,parliament,1,IN-PC-2008-S03-4,Mangaldoi,assam,1,4,2009,WLLL,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.BBC,assembly,1,IN-S25-AC-1976-216,SABANG,west-bengal,1,7,1977,WLLLLLL,src-06ef30dd9958|src-4cf8378fae18|src-56fb5ea6721a|src-6fd9fd4654a9|src-8f3fd20e4fce|src-a875edf968c9|src-b03564ebb111,computed_from_canonical_winner_rows
parties.IN.BBM,assembly,1,IN-S13-AC-1976-110,BORGAON MANJU,maharashtra,2,10,2004,LLLLLLLLWW,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.BBM,assembly,2,IN-S13-AC-2008-29,Balapur,maharashtra,1,4,2014,LWLL,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.BBM,assembly,3,IN-S13-AC-2008-31,Akola East,maharashtra,1,4,2009,WLLL,src-02161604057c|src-0c04cb845d7e|src-558e9e7bac87|src-5b2670ea594e,computed_from_canonical_winner_rows
parties.IN.BBM,assembly,4,IN-S13-AC-1976-109,AKOT,maharashtra,1,10,1999,LLLLLLLLWL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.BBM,assembly,5,IN-S13-AC-1976-80,SAKRI,maharashtra,1,10,1999,LLLLLLLLWL,src-071f67ad16c1|src-1ab4290c6901|src-4bea2515fd9d|src-4f1bf04ee531|src-68d6a0109259|src-701a81e72fbb|src-a6ca5a69db75|src-b96bca4d5290|src-ba67b2879885|src-cbd0cce08734,computed_from_canonical_winner_rows
parties.IN.BBM,parliament,1,IN-PC-1976-S13-19,AKOLA,maharashtra,1,2,1999,WL,src-6e952de88bcd|src-84efcb6e2cc4,computed_from_canonical_winner_rows
parties.IN.BHARAT_ADIVASI_PARTY,parliament,1,IN-PC-2008-S20-20,Banswara,rajasthan,1,4,2024,LLLW,src-85c74b162cce|src-8beec592f488|src-9be18d311190|src-bfb4e7fb9785,computed_from_canonical_winner_rows
parties.IN.BJD,assembly,1,IN-S18-AC-2008-102,Tirtol,odisha,4,4,2024,WWWW,src-4f3e1970eaf3|src-aac3ba0f570d|src-bc1c6cb7e993|src-ff4d01017475,computed_from_canonical_winner_rows
parties.IN.BJD,assembly,2,IN-S18-AC-2008-103,Balikuda-ersama,odisha,4,4,2024,WWWW,src-4f3e1970eaf3|src-aac3ba0f570d|src-bc1c6cb7e993|src-ff4d01017475,computed_from_canonical_winner_rows
