layer_id,level,entity_state,entity_district,entity_city,partition_path,format,crs,simplification_algorithm,simplification_tolerance_deg,original_feature_count,retained_feature_count,unkeyed_count,unkeyed_keys_json,size_bytes,source_id,notes,delimitation_vintage
boundaries.in.wards.state=in_s12.ulb=802116,ward,S12,,802116,boundaries/in/wards/state=in_s12/ulb=802116/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14816,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802117,ward,S12,,802117,boundaries/in/wards/state=in_s12/ulb=802117/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15539,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802118,ward,S12,,802118,boundaries/in/wards/state=in_s12/ulb=802118/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12238,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802124,ward,S12,,802124,boundaries/in/wards/state=in_s12/ulb=802124/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,80734,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802127,ward,S12,,802127,boundaries/in/wards/state=in_s12/ulb=802127/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,59714,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802128,ward,S12,,802128,boundaries/in/wards/state=in_s12/ulb=802128/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,59963,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802129,ward,S12,,802129,boundaries/in/wards/state=in_s12/ulb=802129/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,68940,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802130,ward,S12,,802130,boundaries/in/wards/state=in_s12/ulb=802130/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,3,3,0,,19136,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802132,ward,S12,,802132,boundaries/in/wards/state=in_s12/ulb=802132/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,95948,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802133,ward,S12,,802133,boundaries/in/wards/state=in_s12/ulb=802133/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,103838,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802134,ward,S12,,802134,boundaries/in/wards/state=in_s12/ulb=802134/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,84843,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802137,ward,S12,,802137,boundaries/in/wards/state=in_s12/ulb=802137/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,47403,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802138,ward,S12,,802138,boundaries/in/wards/state=in_s12/ulb=802138/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,98779,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802139,ward,S12,,802139,boundaries/in/wards/state=in_s12/ulb=802139/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,41,41,0,,166571,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802141,ward,S12,,802141,boundaries/in/wards/state=in_s12/ulb=802141/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,159850,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802142,ward,S12,,802142,boundaries/in/wards/state=in_s12/ulb=802142/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,70030,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802143,ward,S12,,802143,boundaries/in/wards/state=in_s12/ulb=802143/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,34143,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802144,ward,S12,,802144,boundaries/in/wards/state=in_s12/ulb=802144/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,88444,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802145,ward,S12,,802145,boundaries/in/wards/state=in_s12/ulb=802145/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,13,13,0,,50278,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802146,ward,S12,,802146,boundaries/in/wards/state=in_s12/ulb=802146/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,58048,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802147,ward,S12,,802147,boundaries/in/wards/state=in_s12/ulb=802147/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,66856,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802148,ward,S12,,802148,boundaries/in/wards/state=in_s12/ulb=802148/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,22,22,0,,80738,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802149,ward,S12,,802149,boundaries/in/wards/state=in_s12/ulb=802149/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,76971,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802150,ward,S12,,802150,boundaries/in/wards/state=in_s12/ulb=802150/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,56076,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802151,ward,S12,,802151,boundaries/in/wards/state=in_s12/ulb=802151/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,55141,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802152,ward,S12,,802152,boundaries/in/wards/state=in_s12/ulb=802152/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,72950,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802153,ward,S12,,802153,boundaries/in/wards/state=in_s12/ulb=802153/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,24,24,0,,110171,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802154,ward,S12,,802154,boundaries/in/wards/state=in_s12/ulb=802154/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,27,27,0,,109862,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802155,ward,S12,,802155,boundaries/in/wards/state=in_s12/ulb=802155/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,75657,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802156,ward,S12,,802156,boundaries/in/wards/state=in_s12/ulb=802156/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,60391,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802157,ward,S12,,802157,boundaries/in/wards/state=in_s12/ulb=802157/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,28680,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802159,ward,S12,,802159,boundaries/in/wards/state=in_s12/ulb=802159/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,49,49,0,,190473,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802161,ward,S12,,802161,boundaries/in/wards/state=in_s12/ulb=802161/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,58484,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802162,ward,S12,,802162,boundaries/in/wards/state=in_s12/ulb=802162/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,95397,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802163,ward,S12,,802163,boundaries/in/wards/state=in_s12/ulb=802163/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,62872,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802164,ward,S12,,802164,boundaries/in/wards/state=in_s12/ulb=802164/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,67314,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802165,ward,S12,,802165,boundaries/in/wards/state=in_s12/ulb=802165/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,98230,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802166,ward,S12,,802166,boundaries/in/wards/state=in_s12/ulb=802166/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,55603,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802167,ward,S12,,802167,boundaries/in/wards/state=in_s12/ulb=802167/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,39,39,0,,123669,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802168,ward,S12,,802168,boundaries/in/wards/state=in_s12/ulb=802168/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,76011,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802169,ward,S12,,802169,boundaries/in/wards/state=in_s12/ulb=802169/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,15932,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802170,ward,S12,,802170,boundaries/in/wards/state=in_s12/ulb=802170/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,45,45,0,,83611,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802171,ward,S12,,802171,boundaries/in/wards/state=in_s12/ulb=802171/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,51347,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802172,ward,S12,,802172,boundaries/in/wards/state=in_s12/ulb=802172/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,68154,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802173,ward,S12,,802173,boundaries/in/wards/state=in_s12/ulb=802173/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,32594,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802174,ward,S12,,802174,boundaries/in/wards/state=in_s12/ulb=802174/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,43171,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802175,ward,S12,,802175,boundaries/in/wards/state=in_s12/ulb=802175/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12184,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802176,ward,S12,,802176,boundaries/in/wards/state=in_s12/ulb=802176/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,51767,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802177,ward,S12,,802177,boundaries/in/wards/state=in_s12/ulb=802177/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,32305,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802178,ward,S12,,802178,boundaries/in/wards/state=in_s12/ulb=802178/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,84413,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802179,ward,S12,,802179,boundaries/in/wards/state=in_s12/ulb=802179/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,24,24,0,,107993,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802180,ward,S12,,802180,boundaries/in/wards/state=in_s12/ulb=802180/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,42549,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802181,ward,S12,,802181,boundaries/in/wards/state=in_s12/ulb=802181/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13960,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802182,ward,S12,,802182,boundaries/in/wards/state=in_s12/ulb=802182/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,69040,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802183,ward,S12,,802183,boundaries/in/wards/state=in_s12/ulb=802183/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,33635,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802184,ward,S12,,802184,boundaries/in/wards/state=in_s12/ulb=802184/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,35999,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802185,ward,S12,,802185,boundaries/in/wards/state=in_s12/ulb=802185/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,17420,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802186,ward,S12,,802186,boundaries/in/wards/state=in_s12/ulb=802186/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13185,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802187,ward,S12,,802187,boundaries/in/wards/state=in_s12/ulb=802187/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,60545,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802188,ward,S12,,802188,boundaries/in/wards/state=in_s12/ulb=802188/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,14718,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802189,ward,S12,,802189,boundaries/in/wards/state=in_s12/ulb=802189/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,45,45,0,,114952,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802190,ward,S12,,802190,boundaries/in/wards/state=in_s12/ulb=802190/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,12691,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802191,ward,S12,,802191,boundaries/in/wards/state=in_s12/ulb=802191/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,22865,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802192,ward,S12,,802192,boundaries/in/wards/state=in_s12/ulb=802192/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,24,24,0,,27971,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802193,ward,S12,,802193,boundaries/in/wards/state=in_s12/ulb=802193/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,16985,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802194,ward,S12,,802194,boundaries/in/wards/state=in_s12/ulb=802194/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,13742,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802195,ward,S12,,802195,boundaries/in/wards/state=in_s12/ulb=802195/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,31674,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802196,ward,S12,,802196,boundaries/in/wards/state=in_s12/ulb=802196/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,120420,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802197,ward,S12,,802197,boundaries/in/wards/state=in_s12/ulb=802197/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,70323,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802198,ward,S12,,802198,boundaries/in/wards/state=in_s12/ulb=802198/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,36751,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802199,ward,S12,,802199,boundaries/in/wards/state=in_s12/ulb=802199/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,58547,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802200,ward,S12,,802200,boundaries/in/wards/state=in_s12/ulb=802200/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,40,40,0,,182486,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802201,ward,S12,,802201,boundaries/in/wards/state=in_s12/ulb=802201/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,17886,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802202,ward,S12,,802202,boundaries/in/wards/state=in_s12/ulb=802202/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,76167,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802203,ward,S12,,802203,boundaries/in/wards/state=in_s12/ulb=802203/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,17,17,0,,55555,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802204,ward,S12,,802204,boundaries/in/wards/state=in_s12/ulb=802204/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,58551,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802205,ward,S12,,802205,boundaries/in/wards/state=in_s12/ulb=802205/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,33905,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802206,ward,S12,,802206,boundaries/in/wards/state=in_s12/ulb=802206/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,38150,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802207,ward,S12,,802207,boundaries/in/wards/state=in_s12/ulb=802207/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,27998,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802208,ward,S12,,802208,boundaries/in/wards/state=in_s12/ulb=802208/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,37468,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802209,ward,S12,,802209,boundaries/in/wards/state=in_s12/ulb=802209/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,70082,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802210,ward,S12,,802210,boundaries/in/wards/state=in_s12/ulb=802210/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,58870,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802211,ward,S12,,802211,boundaries/in/wards/state=in_s12/ulb=802211/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,40,40,0,,71946,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802212,ward,S12,,802212,boundaries/in/wards/state=in_s12/ulb=802212/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,56103,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802213,ward,S12,,802213,boundaries/in/wards/state=in_s12/ulb=802213/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,63644,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802214,ward,S12,,802214,boundaries/in/wards/state=in_s12/ulb=802214/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,22117,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802215,ward,S12,,802215,boundaries/in/wards/state=in_s12/ulb=802215/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,21209,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802216,ward,S12,,802216,boundaries/in/wards/state=in_s12/ulb=802216/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,30,30,0,,40988,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802217,ward,S12,,802217,boundaries/in/wards/state=in_s12/ulb=802217/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,63013,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802218,ward,S12,,802218,boundaries/in/wards/state=in_s12/ulb=802218/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,66248,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802219,ward,S12,,802219,boundaries/in/wards/state=in_s12/ulb=802219/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,31258,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802220,ward,S12,,802220,boundaries/in/wards/state=in_s12/ulb=802220/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,45459,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802221,ward,S12,,802221,boundaries/in/wards/state=in_s12/ulb=802221/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,82229,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802222,ward,S12,,802222,boundaries/in/wards/state=in_s12/ulb=802222/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,49,49,0,,90422,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802223,ward,S12,,802223,boundaries/in/wards/state=in_s12/ulb=802223/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,96260,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802224,ward,S12,,802224,boundaries/in/wards/state=in_s12/ulb=802224/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,21,21,0,,102405,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802225,ward,S12,,802225,boundaries/in/wards/state=in_s12/ulb=802225/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,36,36,0,,134692,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802226,ward,S12,,802226,boundaries/in/wards/state=in_s12/ulb=802226/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,52976,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802227,ward,S12,,802227,boundaries/in/wards/state=in_s12/ulb=802227/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,68963,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802228,ward,S12,,802228,boundaries/in/wards/state=in_s12/ulb=802228/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,31819,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802230,ward,S12,,802230,boundaries/in/wards/state=in_s12/ulb=802230/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,54,54,0,,176417,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802231,ward,S12,,802231,boundaries/in/wards/state=in_s12/ulb=802231/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,18,18,0,,43030,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802232,ward,S12,,802232,boundaries/in/wards/state=in_s12/ulb=802232/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,61623,src-a1dd899f902d,,
boundaries.in.wards.state=in_s12.ulb=802233,ward,S12,,802233,boundaries/in/wards/state=in_s12/ulb=802233/all.geojson,geojson,EPSG:4326,coord-precision-round,0.0001,15,15,0,,61378,src-a1dd899f902d,,
