topojson_path,geojson_path,layer_id,level,topojson_object,geojson_feature_count,topojson_feature_count,geojson_sha256,topojson_sha256,mapshaper_version,topojson_config_hash,generated_by
datasets/boundaries/in/villages/state=uttar-pradesh/district=172/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=172/all.geojson,,village,villages,689,689,64aa4f56422a7cfde4fe1667b17720e3525e294a456fc22224c37eca52816763,e67917310505c2613a94798c1b246b9860e0f16deff0c0ae4066a807af4dbfd4,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=173/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=173/all.geojson,,village,villages,1389,1389,5b09bf82295490e8350a51adfa4588abce4fa01c47e58106e7937488cdfff6ca,2ae7d2fd270c832d2bbce52c6e04acf42082509e88ecac55325ff959252625e5,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=174/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=174/all.geojson,,village,villages,2162,2162,d4384078f904fe2583a01545fe0378643a934545613e3998e792f2a08e1b9132,3bb9151801f29bb99746442c2bff7f5d5b5dc62c0bd735a6ad2e6f693bc45058,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=175/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=175/all.geojson,,village,villages,1572,1572,65e32d25232848f000f770457b2535753f6b33018a78417a2346c093a1f1f534,1ea49b547b630b4726dd7e6107b0cebdf6f9220cbab88d65b63c0cc218683316,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=176/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=176/all.geojson,,village,villages,1150,1150,ae094fba574aaa229cb1d390cf017ef55905a59fa0b1eaf5152f625fe9332a41,7c3c411b37a7b55d30e52b5699a79f626fa869af525b88b014e963ae3474059d,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=177/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=177/all.geojson,,village,villages,1435,1435,559a1f40ecb86f31dd522233d5f7fdc6be888d865047573703834a184d6b5083,4481c18894cfc10052a5b39d2db71b83809ace35dc98f4b8e39504b88ddd576d,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=178/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=178/all.geojson,,village,villages,1591,1591,81767726b3ba8c8eed1e01322b52b534f5b7efac8d453bb1b0cdd16ed2f8afcf,22c9e020b278b7239a48fbba75caea598646b8082e888df8f5ef44c9e14290a8,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=179/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=179/all.geojson,,village,villages,950,950,0089b1098a918cc94eaab4e12dad06ff19338af3c3c185dbadf45edc438e7ea2,1b6a6896fab119f989de6e7d5dfc3754b3ef890b2505c39ca77be58814b60622,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=180/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=180/all.geojson,,village,villages,2309,2309,bc5fbb57f1c64eff7658837631bae164f6eab135938f839e90074d9762058fbc,f80293af78a2c756f319115312eb69157dc254c22020c3f258fcec33f00cb3d8,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=181/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=181/all.geojson,,village,villages,549,549,ffd3e97291bf82b5193d5689677699767d84fafbac559399d5bed8aa77ad87a4,7f29329537ad3f4c1375cc7e6b85967556b0272f4996c8a57620d8d453fbea3f,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=182/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=182/all.geojson,,village,villages,2485,2485,9897ee2d8fd6d96abe7761f7a84b8480b90a55574ffe09a57c2b393d0b45c311,b1020ec2a930d3c78d1322838147cd3862505d98ad0dd9dc8c3f0c333aa4142a,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=183/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=183/all.geojson,,village,villages,2353,2353,6d3d51ab729336aaaf058cc874c62066c4de94c1cdcbe4ba6e8f95b385b0a3b5,bc82e1b66d7ca6c3abf5ecb7f37fc595fe0a9eea41ea75c220f10c8acb6d5d4c,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=184/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=184/all.geojson,,village,villages,1264,1264,16c1e861ceb0461cdbe0eb6c4790f843068dd9895da398ca8eb7a2bed4c028f2,b1eb40a97077b26de343ffdaa3cfcb19d6ecc436e404c3898ab7b0206d379a7a,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=185/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=185/all.geojson,,village,villages,1679,1679,40d256dc13fcfabb6ebda34f701daf84ca7aa7104848b26037e22a3a06e6d2e4,50ec9f8f09cd550f929669555cbf417d2646d75ed0cbabf9fc2bcbdab9c01b17,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=186/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=186/all.geojson,,village,villages,1761,1761,2f84f48850a5657520ab158a858c2b5778d445b484a64ef8966b67364131e2de,9ec4340c5e54d88f0b06bc9dda4119648f87f8a87182a3010c0935e2ecfe2652,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=187/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=187/all.geojson,,village,villages,551,551,4afd5a46c1ccd36c28c4da4d46cf9175d425abe21737ed7a599b99b702529098,6fb3bf4be1e13f436f45f8a14ca544ef55207f4ad490aa1c53c5a4b3d0034720,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=633/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=633/all.geojson,,village,villages,676,676,7c44dfebcfe5dba56a98137d8f41470e78f8c07eb386ea512f6f34cd0d4ebd4f,ffb4b350aefa4f7d2aeeab911b32c4487ba063fa5b52946e2d9440e5099d75a8,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=640/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=640/all.geojson,,village,villages,978,978,38e809266b3351f75a1ea46bec6d9f61a769e0309eb1306483b3b62e11508ff9,4f09fa8284417540dbadab8ade7000b43f0ae70264b4dca209ce3c16fc2a5abb,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=659/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=659/all.geojson,,village,villages,1007,1007,725b5297a9e88089062a4b0a0880e628185a1e95072d91b813621f8de59bd9d7,6cc8c62395a1c9c01b2e4d588a363f6277980435691665675bd22d0f68371013,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=660/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=660/all.geojson,,village,villages,300,300,f8dea1e0170ce6b3b3abf14e3e2b373e62eb96b633e2969afb0b893e0454c57a,2346be2daee856f709530747e702b195eb7566ce8d48905dc548cb5164115108,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttar-pradesh/district=661/all.topojson,datasets/boundaries/in/villages/state=uttar-pradesh/district=661/all.geojson,,village,villages,361,361,6c32947bd4c5cedaa42db39517dfe6a5ef11385c8a962da4da313b005ebde180,a6ac2a58b5ca97ce709b7008e7154950eb7206151c4b77c5230de01f4b0b87a6,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=45/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=45/all.geojson,,village,villages,2421,2421,49c7672487361b8d03f5b0407e42dbcb494dbb349d2ddf6582c73482a4f62e2b,9754b5b2e1b955eda87556172f480dd5550f77632c75282ea12530b8cbe7ce55,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=46/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=46/all.geojson,,village,villages,936,936,83ed9068f23f9e38f70d932ca3f36e0a2861bc5e630da24df4b3e5a6786557f0,fe2f212ba8961ba5d116179620c5d134f12cba5e3c7e12f89bd4959b88ad158f,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=47/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=47/all.geojson,,village,villages,1218,1218,2535e7996a82739b2ac66ec2b28f917677d316060f7688ac2d8e61b62320b0a4,f2351ed9f1ec1e8919c8b3b05dd5c2ae0b7ba13d2abde0feef0341dab32f067d,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=48/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=48/all.geojson,,village,villages,803,803,ee1c8e02b6494121732dd5da6d0dfac962df7eaa791d49fda0218a3734d63a19,e564b6ca485f55e7975e4aab5e21037dfe4b1b6544f064661fc9495080df8d06,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=49/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=49/all.geojson,,village,villages,776,776,60640fc17c6971324dd8b3264bde8860be07e87dde71f1d1cec58c4d6eec0d3d,f4fe606ba4c33ebf59fa55ebc328d5844d67475027cef64835bc4046bccb2355,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=50/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=50/all.geojson,,village,villages,586,586,58d24f764746aaec1c29a787755e057e439f71220cd2057702740868b788beac,2a8e56492e7e6b80d9f15e87c57dbdde2e7b6ec04c65fc100ffab5f8e0825932,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=51/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=51/all.geojson,,village,villages,1159,1159,e3af1d39e622fa95d80afac16100a54def970176332cd678c831731ab3eab33f,ace989c457d67eb768c202b5608b863d84b114cc4ea02593868eaa7991994a8c,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=52/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=52/all.geojson,,village,villages,3309,3309,a0d5d07f72fbe581b5eeaebcde9823cc0890f1c2cf7991bfde7beb52214b8388,27fb0bd2dc65886220c4d45bbc61b0b4bf00e3dd2229073df5b9e7425380a9f2,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=53/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=53/all.geojson,,village,villages,1506,1506,94c9c2f55fbba90893ed9b2d02ecbf822f3b4a10f9943aa417f97905aee7eb8e,75177c6139f3247b60f2fa72d465dc89661fea03140e7c8569ed6b1fe4df2fda,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=54/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=54/all.geojson,,village,villages,759,759,5d4eb9c41ec796b253ad13099ea6801b601ae43d018ffb23bc77d2ea7f85ee35,2ce2a5eb8438e9f2c3e938577cb7cb82ae902f24939194e66cb263ce94cb57b5,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=55/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=55/all.geojson,,village,villages,2359,2359,ea89774bb50214aa55aaee8ad0262b86cdb2c4fd5bb9cda430af06c5788ac679,15618864ae4ed576d63744dc79c084b3751ab0a5d2486f52c6987dd117c2cdab,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=56/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=56/all.geojson,,village,villages,694,694,10b87f04908846dc00eef60495c44fe29db5ad8f56ebd042024eecb6a2b966ed,0acfd201e676a3e62c1255bd7e616d78d7c547a8887a0f85f09c9e134ac08063,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=uttarakhand/district=57/all.topojson,datasets/boundaries/in/villages/state=uttarakhand/district=57/all.geojson,,village,villages,975,975,faad346943542d99caf7fdbe3371b1fd155801a980f1a12d6caa90eee9583606,ec8090068cb602fe18ef089afdbfbb5c45635edf904d8df87576fb385de2200f,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=303/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=303/all.geojson,,village,villages,1829,1829,44240859942c8bc8e23e206c0d4c1d2c73cd5de277ec4a3f308fc4bb4b528dd0,c0e2067483fb0f1a46aa9f0b35d62d653a9b99a65d90fce4c97bc6967775ddf6,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=304/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=304/all.geojson,,village,villages,2275,2275,eaf46c2f1c4a8bf364cd025e1726c055d107c9413212e388aab03aa91a87847c,f40fe9882ad896d03e545df8c619c0af13802f198ae60f58a9fe89c0b034e568,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=305/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=305/all.geojson,,village,villages,3839,3839,2c2d9e847ab6eb0969bcf5e5143c81e001d16ee21693de581812ae85f629352e,b8d384bf5ce0048c88578d200492467ac4ddf30b9dbe853db83f8203db628b55,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=306/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=306/all.geojson,,village,villages,2162,2162,17be4c70010e29c89cb26e8ae1576ccb56fa2f5a06080d4501afff9c3a5d01e4,ddabca6c645321fe060e2a6021695213dca30ea380934f1087da39e34429f044,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=307/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=307/all.geojson,,village,villages,2474,2474,f68f026f57ae14601ac4cab63b92d8f20e0a575a02f0f5d7eb4a077f3fc6fb6c,bf3fb36088f60da00078389b006839001e1fc1e352107433939c1ea2664512ec,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=308/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=308/all.geojson,,village,villages,1167,1167,1b240168689caf63510976b301459f29797b6df4c7d8c0a6892f0358859e681d,13ae71a6704b62716a4aa32f1828dae8680fbc069e01415854c1f9d2d83a49d9,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=309/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=309/all.geojson,,village,villages,552,552,631b5d6d0ed5f95ae666b0ea4471f86d2760fcbe8f8bf559f4be5c98de6e9e9b,9cf8634aabdee5f502616c8c636c1f0a3ab95de2bbdb5e8219c00ae7d6b400d4,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=310/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=310/all.geojson,,village,villages,1648,1648,d4e6f0eecc11534988d5a7dd29e366b74d275b43e7288790daac4307ad6db1cf,639fbfcd96394301cc04449e098a9abe375cd2720e66e48894f8bb22cefdbbe5,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=311/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=311/all.geojson,,village,villages,1736,1736,ac833681081651ebb84b733054db4d5459e23e36a2b0710cb53a7923b2d6b3a3,e6949efe6a1ed938a66f9473a7889aa8ca77f01a1c63a1ce433688b650df2f56,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=312/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=312/all.geojson,,village,villages,1980,1980,d92769ddd0e5944bb5cfd850c1fbd55b4e36320dc76412a87cac5938922e4dfe,94180cd2bf7024fd13d687512395d64b9990ab5ae9c56719ab637df9e5b23912,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=313/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=313/all.geojson,,village,villages,830,830,da2b1cbe82628144f080f3a7699fc92d66e98e0611da07bffde6df9512aa7b10,aecb0b38c399e65837224b03382f0154eed14544a506c04745a441d25ae05cb0,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=314/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=314/all.geojson,,village,villages,481,481,19d85a3c20108cd6cffdc4dcfde7ca6d8169fca0cf61cff17ccac952304aca34,1b6ed31edcb3339fa2e5f263b373fe21b052744b2b2bc81b4bc7294be02adaca,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=315/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=315/all.geojson,,village,villages,70,70,cdffdec0ed0435608d3f04d5ea5907cabd29308440311fd610151e3606fe682f,8995b3913daf8d77c3915797accf79fc82698382f8d5c456161b9af85c31c98d,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=316/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=316/all.geojson,,village,villages,1815,1815,51accfdfdcb515a6599e2a46af3e3b6728080b221434cd25be022401ccaa8a69,4e4d34207c079240bcf0078e8ed5dbb6675f4676f88084f50279608777da2648,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=317/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=317/all.geojson,,village,villages,3151,3151,ff0923fdf4776f422f47f443d589b9d3ec3c597eac31e4cabc60801f53552ea5,8d3fc0e400ca167a3685f4287514e6e0aef44f3b9aa474b9b2995fdf76c830a2,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=318/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=318/all.geojson,,village,villages,5774,5774,1283246b11856abe3a63fa31653a9da838c626bc3651253f3d07cfb6d1139dd1,51defc6826c2edd5a3d11db0a631df3781ddb14da2d0191031dcce3a31828dac,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
datasets/boundaries/in/villages/state=west-bengal/district=319/all.topojson,datasets/boundaries/in/villages/state=west-bengal/district=319/all.geojson,,village,villages,2256,2256,202225addab85eed94142f914eaa3bd46a5799375834c3fde23d6ad4ee315e49,12c3ccd0059f99721cee7ef61e463c34d8233c9903f8146ee39bfcc587ce9ea4,0.7.22,de1aac303d480bc901a1eaa6ac700aa5b4f64d4853a2a1c93967ba52e75d8c02,tools.topojson.emit_receipt
