entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-punjab-171,punjab,2017,NAWAN SHAHR,168160,128619,76.49,ANGAD SINGH,,38197,29.7,JARNAIL SINGH WAHID,,34874,3323,2.59,src-1b7bc1c9d39a
IN-AC-2008-punjab-172,punjab,2017,RUPNAGAR,169610,130084,76.7,AMARJIT SINGH SANDOA,,58994,45.35,BRINDER SINGH DHILLON,,35287,23707,18.22,src-1b7bc1c9d39a
IN-AC-2008-punjab-173,punjab,2017,S.A.S.NAGAR,209473,140803,67.22,BALBIR SINGH SIDHU,,66844,47.47,NARINDER SINGH,,38971,27873,19.79,src-1b7bc1c9d39a
IN-AC-2008-punjab-174,punjab,2017,BATHINDA RURAL,155113,127077,81.93,RUPINDER KAUR RUBY,,51572,40.58,ER. AMIT RATTAN KOTFATTA,,40794,10778,8.48,src-1b7bc1c9d39a
IN-AC-2008-punjab-175,punjab,2017,BATHINDA URBAN,205590,151392,73.64,MANPREET SINGH BADAL,,63942,42.24,DEEPAK BANSAL,,45462,18480,12.21,src-1b7bc1c9d39a
IN-AC-2008-punjab-176,punjab,2017,BHUCHO MANDI,179786,151608,84.33,PRITAM SINGH KOTBHAI,,51605,34.04,JAGSIR SINGH,,50960,645,0.43,src-1b7bc1c9d39a
IN-AC-2008-punjab-177,punjab,2017,BUDHLADA,185227,162244,87.59,BUDH RAM,,52265,32.21,RANJIT KAUR BHATTI,,50989,1276,0.78,src-1b7bc1c9d39a
IN-AC-2008-punjab-178,punjab,2017,LAMBI,156334,133987,85.71,PARKASH SINGH,,66375,49.54,AMARINDER SINGH,,43605,22770,17,src-1b7bc1c9d39a
IN-AC-2008-punjab-179,punjab,2017,MANSA,206801,174326,84.3,NAZAR SINGH MANSHAHIA,,70586,40.49,MANOJ BALA,,50117,20469,11.74,src-1b7bc1c9d39a
IN-AC-2008-punjab-180,punjab,2017,MAUR,162836,137593,84.5,JAGDEV SINGH,,62282,45.27,JANMEJA SINGH SEKHON,,47605,14677,10.67,src-1b7bc1c9d39a
IN-AC-2008-punjab-181,punjab,2017,SARDULGARH,173068,153662,88.79,DILRAJ SINGH,,59420,38.67,AJIT INDER SINGH,,50563,8857,5.76,src-1b7bc1c9d39a
IN-AC-2008-punjab-182,punjab,2017,TALWANDI SABO,149354,128426,85.99,PROF. BALJINDER KAUR,,54553,42.48,KHUSHBAZ SINGH JATANA,,35260,19293,15.02,src-1b7bc1c9d39a
IN-AC-2008-punjab-183,punjab,2017,BHAGHA PURANA,168398,138050,81.98,DARSHAN SINGH BRAR,,48668,35.25,GURBINDER SINGH KANG,,41418,7250,5.25,src-1b7bc1c9d39a
IN-AC-2008-punjab-184,punjab,2017,DHARAMKOT,174148,143996,82.69,SUKHJIT SINGH,,63238,43.92,TOTA SINGH,,41020,22218,15.43,src-1b7bc1c9d39a
IN-AC-2008-punjab-185,punjab,2017,FARIDKOT,154149,126420,82.01,KUSALDEEP SINGH KIKI DHILLON,,51026,40.36,GURDIT SINGH SEKHON,,39367,11659,9.22,src-1b7bc1c9d39a
IN-AC-2008-punjab-186,punjab,2017,GIDDERBAHA,156448,139227,88.99,AMRINDER SINGH @ RAJA WARRING,,63500,45.61,HARDEEP SINGH @ DIMPY DHILLON,,47288,16212,11.65,src-1b7bc1c9d39a
IN-AC-2008-punjab-187,punjab,2017,JAITU,143296,119844,83.63,BALDEV SINGH,,45344,37.84,MOHAMMAD SADIQUE,,35351,9993,8.34,src-1b7bc1c9d39a
IN-AC-2008-punjab-188,punjab,2017,KOTKAPURA,151953,122303,80.49,KULTAR SINGH SANDHWAN,,47401,38.76,BHAI HARNIRPAL SINGH KUKKU,,37326,10075,8.24,src-1b7bc1c9d39a
IN-AC-2008-punjab-189,punjab,2017,MOGA,193504,145463,75.17,HARJOT KAMAL SINGH,,52357,35.99,RAMESH GROVER,,50593,1764,1.21,src-1b7bc1c9d39a
IN-AC-2008-punjab-190,punjab,2017,NIHAL SINGH WALA,192376,151373,78.69,MANJIT  SINGH,,67313,44.47,RAJWINDER  KAUR,,39739,27574,18.22,src-1b7bc1c9d39a
IN-AC-2008-punjab-191,punjab,2017,RAMPURA PHUL,158494,136607,86.19,GURPREET SINGH KANGAR,,55269,40.46,SIKANDER SINGH MALUKA,,44884,10385,7.6,src-1b7bc1c9d39a
IN-AC-2008-punjab-192,punjab,2017,AMARGARH,156256,131553,84.19,SURJIT SINGH DHIMAN,,50994,38.76,IQBAL SINGH JHUNDAN,,39115,11879,9.03,src-1b7bc1c9d39a
