entity_id,time,fuel_type,value,source_id
west-bengal,2018,renewable,508.09,src-4f495cca1e69
west-bengal,2019,all,16133.03,src-4f495cca1e69
west-bengal,2019,coal,14165,src-4f495cca1e69
west-bengal,2019,gas,80,src-4f495cca1e69
west-bengal,2019,hydro,1341.2,src-4f495cca1e69
west-bengal,2019,renewable,546.8299999999999,src-4f495cca1e69
west-bengal,2020,all,16168.44,src-4f495cca1e69
west-bengal,2020,coal,14165,src-4f495cca1e69
west-bengal,2020,gas,80,src-4f495cca1e69
west-bengal,2020,hydro,1341.2,src-4f495cca1e69
west-bengal,2020,renewable,582.24,src-4f495cca1e69
west-bengal,2021,all,16185.15,src-4f495cca1e69
west-bengal,2021,coal,14177,src-4f495cca1e69
west-bengal,2021,gas,80,src-4f495cca1e69
west-bengal,2021,hydro,1341.2,src-4f495cca1e69
west-bengal,2021,renewable,586.95,src-4f495cca1e69
west-bengal,2022,all,15529.78,src-4f495cca1e69
west-bengal,2022,coal,13487,src-4f495cca1e69
west-bengal,2022,gas,80,src-4f495cca1e69
west-bengal,2022,hydro,1341.2,src-4f495cca1e69
west-bengal,2022,renewable,621.58,src-4f495cca1e69
west-bengal,2023,all,15549.13,src-4f495cca1e69
west-bengal,2023,coal,13487,src-4f495cca1e69
west-bengal,2023,gas,80,src-4f495cca1e69
west-bengal,2023,hydro,1341.2,src-4f495cca1e69
west-bengal,2023,renewable,640.9300000000001,src-4f495cca1e69
west-bengal,2024,all,15679.18,src-4f495cca1e69
west-bengal,2024,coal,13487,src-4f495cca1e69
west-bengal,2024,gas,80,src-4f495cca1e69
west-bengal,2024,hydro,1341.2,src-4f495cca1e69
west-bengal,2024,renewable,770.98,src-4f495cca1e69
west-bengal,2025,all,16007.18,src-4f495cca1e69
west-bengal,2025,coal,13895,src-4f495cca1e69
west-bengal,2025,hydro,1341.2,src-4f495cca1e69
west-bengal,2025,renewable,770.98,src-4f495cca1e69
