external_key,external_short,external_full,proposed_party_id,current_party_id,action,n_oracles_present,n_oracles_agreeing,oracles_agreeing,oracles_disagreeing,verdict,curator_note,curator_source_id
24928,AKHDBRYVP,Akhand Bhartiya Yuva Party,parties.IN.AKHDBRYVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8878,AIJMK,Akhila India Jananayaka Makkal Katchi (Dr. Isaac),parties.IN.AKHILA_INDIA_JANANAYAKA_MAKKAL_KATCHI_DR_I,parties.IN.AKHILA_INDIA_JANANAYAKA_MAKKAL_KATCHI_DR_I,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
139,AKHP,Akhand Hind Party,parties.IN.AKHP,parties.IN.AKHP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
457,AIVP,Akila India Vallalar Peravai,parties.IN.AKILA_INDIA_VALLALAR_PERAVAI,parties.IN.AKILA_INDIA_VALLALAR_PERAVAI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
808,AKMDMP,All Kerala M.G.R. Dravida Munnetra Party,parties.IN.AKMDMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24927,AKNDBHRJNP,Akhand Bharat Janpriya Party,parties.IN.AKNDBHRJNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
144,AKSMP,Akhand Samta Party,parties.IN.AKSMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18126,AKSP,Akhand Samaj Party,parties.IN.AKSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
456,AKTP,Akhila Kerala Trinamool Party,parties.IN.AKTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8961,ALD,ADARASH LOK DAL,parties.IN.ALD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
458,ALHP,Al-Hind Party,parties.IN.ALHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
719,ALIMRD,All India Manavadhikar Rajnaitik Dal,parties.IN.ALIMRD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24295,,All India Jananayaka Makkal Kazhagam,parties.IN.ALL_INDIA_JANANAYAKA_MAKKAL_KAZHAGAM,parties.IN.ALL_INDIA_JANANAYAKA_MAKKAL_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24325,,All India MGR Makkal Munnetra Kazhagam,parties.IN.ALL_INDIA_MGR_MAKKAL_MUNNETRA_KAZHAGAM,parties.IN.ALL_INDIA_MGR_MAKKAL_MUNNETRA_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
740,AIPMK,All  India  Pattali  Munnetra Katchi,parties.IN.ALL_INDIA_PATTALI_MUNNETRA_KATCHI,parties.IN.ALL_INDIA_PATTALI_MUNNETRA_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24323,,All India Samathuva Makhal Katchi,parties.IN.ALL_INDIA_SAMATHUVA_MAKHAL_KATCH,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24408,AIUUK,All India Uzhavargal Uzhaippalargal Katchi,parties.IN.ALL_INDIA_UZHAVARGAL_UZHAIPPALARGAL_KATCHI,parties.IN.ALL_INDIA_UZHAVARGAL_UZHAIPPALARGAL_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24310,,All India Youth Development Party,parties.IN.ALL_INDIA_YOUTH_DEVELOPMENT_PARTY,parties.IN.ALL_INDIA_YOUTH_DEVELOPMENT_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
815,APEP,ALL PENSIONER'S PARTY,parties.IN.ALL_PENSIONER_S_PARTY,parties.IN.ALL_PENSIONER_S_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24387,ALoP,Aasra Lokmanch Party,parties.IN.ALOP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
816,AlPP,All Peoples Party,parties.IN.ALPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
894,AMB,AMARA BENGALI,parties.IN.AMB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
880,APoI,Ambedkarite Party of India,parties.IN.AMBEDKARITE_PARTY_OF_INDIA,parties.IN.AMBEDKARITE_PARTY_OF_INDIA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24324,,Ambedkar Political Party,parties.IN.AMBEDKAR_POLITICAL_PARTY,parties.IN.AMBEDKAR_POLITICAL_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
827,AMI,Ambedkar Makkal Iyakkam,parties.IN.AMI,parties.IN.AMI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
3,AMiP,Aadarsh Mithila Party,parties.IN.AMIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24925,AMJNMTP,Aam Janmat Party,parties.IN.AMJNMTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
821,AMJP,Ambedkar Janatha Party,parties.IN.AMJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1025,AMKP,Azad Mazdoor Kissan Party,parties.IN.AMKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24338,,Amma Makkal Munnettra Kazagam,parties.IN.AMMA_MAKKAL_MUNNETTRA_KAZAGAM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
72,AMP,Adarsh Manavtawadi Party,parties.IN.AMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
2988,AMPEP,Dr. Ambedkar Peoples Party,parties.IN.AMPEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5,AMS,Aadijan Mukti Sena,parties.IN.AMS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24315,,Anaithindia Samudaya Munnetra Kazhagam,parties.IN.ANAITHINDIA_SAMUDAYA_MUNNETRA_KAZHAGAM,parties.IN.ANAITHINDIA_SAMUDAYA_MUNNETRA_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24293,,Anaithu Makkal Arasiyal Katchi,parties.IN.ANAITHU_MAKKAL_ARASIYAL_KATCHI,parties.IN.ANAITHU_MAKKAL_ARASIYAL_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
918,AMMK,Anaithu Makkal Munnetra Kazhagam,parties.IN.ANAITHU_MAKKAL_MUNNETRA_KAZHAGAM,parties.IN.ANAITHU_MAKKAL_MUNNETRA_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24412,AMPK,Anaithu Makkal Puratchi Katchi,parties.IN.ANAITHU_MAKKAL_PURATCHI_KATCHI,parties.IN.ANAITHU_MAKKAL_PURATCHI_KATCHI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24328,,Anaithu Ulaga Tamilargal Munnetra Kalagam,parties.IN.ANAITHU_ULAGA_TAMILARGAL_MUNNETRA_KALAGAM,parties.IN.ANAITHU_ULAGA_TAMILARGAL_MUNNETRA_KALAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
928,AnAP,Anjaan Aadmi Party,parties.IN.ANAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
920,ANASP,Anarakshit Samaj Party,parties.IN.ANASP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
840,ANC,Ambedkar National Congress,parties.IN.ANC,parties.IN.ANC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24931,AngSP,Angika Samaj Party,parties.IN.ANGSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24463,ANIJP,Andaman & Nicobar Janta Party,parties.IN.ANIJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
929,ANJUP,Anjuman Party,parties.IN.ANJUP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24451,ANNADATA,Annadata Party,parties.IN.ANNADATA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24331,,Anna Democratic Human Rights Movement Party of India,parties.IN.ANNA_DEMOCRATIC_HUMAN_RIGHTS_MOV,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24314,,Anna Dravidar Kazhagam,parties.IN.ANNA_DRAVIDAR_KAZHAGAM,parties.IN.ANNA_DRAVIDAR_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24294,,Anna MGR Dravida Makkal Kalgam,parties.IN.ANNA_MGR_DRAVIDA_MAKKAL_KALGAM,parties.IN.ANNA_MGR_DRAVIDA_MAKKAL_KALGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24306,,Anna MGR Dravida Munnetra Kazhagam,parties.IN.ANNA_MGR_DRAVIDA_MUNNETRA_KAZHAGAM,parties.IN.ANNA_MGR_DRAVIDA_MUNNETRA_KAZHAGAM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24313,,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,parties.IN.ANNA_PURATCHI_THALAIVAR_AMMA_DRAVIDA_MUNNE,parties.IN.ANNA_PURATCHI_THALAIVAR_AMMA_DRAVIDA_MUNNE,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
8997,ANP,ANDHRA NADU PARTY,parties.IN.ANP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24379,ANRP,Adarsh Nyay Rakshak Party,parties.IN.ANRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
42,AOP,Aama Odisha Party,parties.IN.AOP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1005,AP,Awami Party,parties.IN.AP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24933,APADP,Apna Adhikar Party,parties.IN.APADP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15722,APCP,Ati Picchara party,parties.IN.APCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24934,APKSP,Apna Kisan Party,parties.IN.APKSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
850,APM,Ambedkar People's Movement,parties.IN.APM,parties.IN.APM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
851,APMK,Ambedkar Puratchikara Makkal Katchi,parties.IN.APMK,parties.IN.APMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
923,APNPP,Andhra Pradesh Navodaya Praja Party,parties.IN.APNPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
75,APP,Adarsh Political Party,parties.IN.APP,parties.IN.APP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
46,APPA,Aapna Punjab Party,parties.IN.APPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9001,APRD,Ambedkar Pragatisheel Republican Dal,parties.IN.APRD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
926,APRSSP,Andhra Pradesh Rashtra Samaikya Samithi Party,parties.IN.APRSSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
990,APVM,Ati Pichada Varg Mahasangh,parties.IN.APVM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
142,ARK,Akhand Rashtrawadi Party,parties.IN.ARK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
873,ARP,Ambedkarist Republican Party,parties.IN.ARP,parties.IN.ARP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
927,ARPS,Andhra Rastra Praja Samithi,parties.IN.ARPS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
969,ARS,Arya Sabha,parties.IN.ARS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
84,ARVP,Adarsh Rashtriya Vikas Party,parties.IN.ARVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
446,ARWP,Akhil Rashtrawadi Party,parties.IN.ARWP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15725,ASaP,Awami Samta Party,parties.IN.ASAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
47,ASAPA,Aapni Sarkar Party,parties.IN.ASAPA,parties.IN.ASAPA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
44,ASBAP,Aap Sabki Apni Party,parties.IN.ASBAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
994,ASDC,Autonomous State Demand Committee,parties.IN.ASDC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
998,ASDC(P),Autonomous State Demand Committee (Progressive),parties.IN.ASDC_P,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
999,ASDC(U),Autonomous State Demand Committee (United),parties.IN.ASDC_U,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24935,ASDHP,Asli Deshi Party,parties.IN.ASDHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15985,asdp,Dr. Ambedkar Samajvadi Democratic Party,parties.IN.ASDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24438,ASGP,Aadarsh Sangram Party,parties.IN.ASGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24399,ASJP,Apna Samaj Party,parties.IN.ASJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24341,,Asom Songrami Mancha(Asom),parties.IN.ASOM_SONGRAMI_MANCHA_ASOM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9011,ASP,Ambedkar Samaj Party,parties.IN.ASP,parties.IN.ASP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
1015,ASPI,Awami Socialist Party of India,parties.IN.ASPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24926,ASPKR,Aazad Samaj Party (Kanshi Ram),parties.IN.ASPKR,parties.IN.ASPKR,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
972,ASSP,Asankhya Samaj Party,parties.IN.ASSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
992,ATBP,Atulya Bharat Party,parties.IN.ATBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9016,ATDP,Anna Telugu Desam Party,parties.IN.ATDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9017,ATMK,ANAITHINTHIYA THAMIZHAGA MUNNETRA KAZHAG,parties.IN.ATMK,parties.IN.ATMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
988,AUDF,Assam United Democratic Front,parties.IN.AUDF,parties.IN.AUDF,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
922,AUK,Anbu Udhayam Katchi,parties.IN.AUK,parties.IN.AUK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
9022,AUM,All India Urdu Morcha,parties.IN.AUM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
965,AVAM,Arkshan Virodhi Arya Morcha,parties.IN.AVAM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
53,AVIRP,Aarakshan Virodhi Party,parties.IN.AVIRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
933,AVM,Antharrastriya Abhimanyu Vichar Manch,parties.IN.AVM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9023,AWD,Adarshwadi Dal,parties.IN.AWD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1016,AwVP,Awami Vikas Party,parties.IN.AWVP,parties.IN.AWVP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
17970,AYCP,Expanded Party name not released by the ECI,parties.IN.AYCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
871,AYP,Ambedkar Yug Party,parties.IN.AYP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
932,AYSRCP,Anna YSR Congress Party,parties.IN.AYSRCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
964,AZAD,Apni Zindgi Apna Dal,parties.IN.AZAD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1029,AZP,Azad Party,parties.IN.AZP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24936,AZSP,Azad Samaj Party,parties.IN.AZSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
85,A S P,Adarsh Samaj Party,parties.IN.A_S_P,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1884,BAAP,Bhartiya Apna Adhikar Party,parties.IN.BAAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9026,BAC,BANGAL CONGRESS,parties.IN.BAC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1346,BAD,Bharatiya Ambedkar Dal,parties.IN.BAD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1344,BADP,BHARATIYA ADARASH PARTY,parties.IN.BADP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24459,BAEP,Bharatiya Aavaam Ekta Party,parties.IN.BAEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1902,BaHaP,Bhartiya Harit Party,parties.IN.BAHAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24487,BHUDRP,Bahujan Dravida Party,parties.IN.BAHUJAN_DRAVIDA_PARTY,parties.IN.BAHUJAN_DRAVIDA_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
1060,BAHUMP,Bahujan Maha Party,parties.IN.BAHUMP,parties.IN.BAHUMP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
9027,BAJP,BHARATIYA ASHT JAN PARTY,parties.IN.BAJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24941,BAJVP,Bhartiya Aam Janta Vikas Party,parties.IN.BAJVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18015,BALP,Baliraja Party,parties.IN.BALP,parties.IN.BALP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
1347,BAMP,BHARATIYA AMBEDKAR PARTY,parties.IN.BAMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1345,BAMS,BHARATIYA ALPA SANKYATHAR MAHA SANGHA,parties.IN.BAMS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1096,BARESP,Bahujan Republican  Socialist Party,parties.IN.BARESP,parties.IN.BARESP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24429,BARP,Bhartiya Anarakshit Party,parties.IN.BARP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
394,BAS,Akhil Bhartiya Arya Sabha,parties.IN.BAS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1841,BaSaP,Bharatiya Sarvajan Party,parties.IN.BASAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
2038,BaSaPa,Bhartiya Sarvodaya Party,parties.IN.BASAPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16918,BASMM,Bahujan Samaj Mukti Morcha,parties.IN.BASMM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1263,Baspb,Bahujan Smajwadi Party (Baba Saheb),parties.IN.BASPB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1862,BaVaP,Bharatiya Vanchitsamaj Party,parties.IN.BAVAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18340,BAWPA,Bahujan Awam Party,parties.IN.BAWPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9029,BAZP,BHARTIYA AZAD PARTY,parties.IN.BAZP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1250,BA S D,Bahujan Sangharshh Dal,parties.IN.BA_S_D,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1337,BBC,BHARATER BIPLABI COMMUNIST PARTY,parties.IN.BBC,parties.IN.BBC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
1885,BBKD,Bhartiya Bahujan Kranti Dal,parties.IN.BBKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1875,BBM,Bharipa Bahujan Mahasangh,parties.IN.BBM,parties.IN.BBM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
1889,BBMKD,Bharatiya Berozgar Mazdoor Kisan Dal,parties.IN.BBMKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15783,BBMP,Bharat Bhrashtachar Mitao Party,parties.IN.BBMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1349,BBP,Bharatiya Backward Party,parties.IN.BBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1357,BBPP,Bharatiya Bahujan Parivartan  Party,parties.IN.BBPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15888,BBPSP,Brihattar Bharat Prajatantra Sewa Party,parties.IN.BBPSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
2116,BC,Bundelkhand Congress,parties.IN.BC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1379,BCB,Bharatiya Chhatrasangh Bharat,parties.IN.BCB,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15728,BCBDP,B.C.Bharata Desam Party,parties.IN.BCBDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1034,BCDP,"Backward Classes Democratic Party, J&K",parties.IN.BCDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
14696,BCM,Backward Classes Mahasabha,parties.IN.BCM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1037,BCP,Backward Classes Party of India,parties.IN.BCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1031,BCUF,B. C. United Front,parties.IN.BCUF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9042,BCVD,Bhrashtacchar Virodhi Dal,parties.IN.BCVD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1296,BD,Bharat Dal,parties.IN.BD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9046,BDBP,Bhartiya Deshbhakt Party,parties.IN.BDBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1389,BDBRAJP,Bharatiya Dr. B.R.Ambedkar Janta Party,parties.IN.BDBRAJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1298,BDC,Bharat Desham Congress,parties.IN.BDC,parties.IN.BDC,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
2076,BDD,BIDHAN DAL,parties.IN.BDD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1299,BDEP,Bharat Deshbhakt Party,parties.IN.BDEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1338,BDJS,Bharath Dharma Jana Sena,parties.IN.BDJS,parties.IN.BDJS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
1386,BDLP,Bharatiya Dhruba Labour Party,parties.IN.BDLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1342,BDMK,Bharathiya Dravida Makkal Katchi,parties.IN.BDMK,parties.IN.BDMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24491,BDNP,Bhartiya Dharmanirpeksha Party,parties.IN.BDNP,parties.IN.BDNP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
9048,BDP,Akhil Bharatiya Bharat Desham Party,parties.IN.BDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1866,BDPty,Bharatrashtra Democratic Party,parties.IN.BDPTY,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1385,BDSAP,Bharatiya Democratic  Socialist Alliance  Party,parties.IN.BDSAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1287,BeCP,Best Class Party,parties.IN.BECP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9050,BED,Bharatiya Ekta Dal,parties.IN.BED,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
15861,BEMP,Bhartiya Ekta Manch Party,parties.IN.BEMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1898,BEP,BHARTIYA EKTA PARTY,parties.IN.BEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24392,BEPP,Bhapase Party,parties.IN.BEPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9054,BEP(R),Bahujan Ekta Party ( R ),parties.IN.BEP_R,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1397,BGanP,Bharatiya Gana Parishad,parties.IN.BGANP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1401,BGD,Bharatiya Grameen Dal,parties.IN.BGD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24943,BGMP,Bhartiya Garibmazdoor Party,parties.IN.BGMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1900,BGSP,Bhartiya Gramin Samaj Party,parties.IN.BGSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
9056,BGTD,Bharatiya Gaon Taj Dal,parties.IN.BGTD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1890,BHABHAPA,Bhartiya Bhaichara Party,parties.IN.BHABHAPA,parties.IN.BHABHAPA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
1907,BHAIP,Bhartiya Insan Party,parties.IN.BHAIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1913,BHAJSP,Bhartiya Jan Sahyog Party,parties.IN.BHAJSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1303,BHAKALP,Bharat Kalyan Party,parties.IN.BHAKALP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24940,BhAmAP,Bharatiya Aam Awam Party,parties.IN.BHAMAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
2000,BHANVIP,Bhartiya Nav Vikas Party,parties.IN.BHANVIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1326,BHANYD,Bharat Nyay Dal,parties.IN.BHANYD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1764,BHAPP,Bharatiya Prajashakti Party,parties.IN.BHAPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18101,BHAPRAP,Bharat Prabhat Party,parties.IN.BHAPRAP,parties.IN.BHAPRAP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
2114,BAP,Bundelkhand Akikrit Party,parties.IN.BHARAT_ADIVASI_PARTY,parties.IN.BHARAT_ADIVASI_PARTY,conflict,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,abbreviation/slug collision: TCPD party shares a short with a different canonical party. Curator: mint TCPD as a new id (e.g. parties.IN.<UPPER_FULL_PREFIX>) and add the upstream short to canonical's aliases only if both parties genuinely share the publisher's preferred short.,src-4040a970f10c
2018,BhaRP,Bhartiya Rashtrawadi Party,parties.IN.BHARP,parties.IN.BHARP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
18060,BMFP,Bhartiya Manavadhikaar Federal Party,parties.IN.BHARTIYA_MANAVADHIKAAR_FEDERAL_PARTY,parties.IN.BHARTIYA_MANAVADHIKAAR_FEDERAL_PARTY,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
2034,BHASAP,Bhartiya Sangam Party,parties.IN.BHASAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1879,BhaSP,Bharti Samudaya Party,parties.IN.BHASP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
1834,BHASSS,Bharatiya Samrat Subhash  Sena,parties.IN.BHASSS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
2053,BHATARSP,Bhartiya Tarak Samaj Party,parties.IN.BHATARSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
